Species,block,parameter,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
Pine,param,a_H_m,200,1.2683424676139818,0.08710508888683487,0.9680413830008104,1.528172082646442,1.1025150178861562,1.1884696552959777,1.2061239849808791,1.2692207403396218,1.3332974529510178,1.354221312348387,1.4292814983584257
Pine,param,a_BA_sq_m_sq_m,200,0.6285988723174158,0.033829588166504374,0.5344327668880516,0.7078408690736628,0.5618417412636022,0.5985247528240897,0.6053005989603069,0.6260015635959438,0.6518247486579547,0.664873306172159,0.6937243864787949
Pine,SE,SE_a0,200,0.03124902998060511,0.0026396697186010175,0.0251630522187936,0.0389995594976024,0.026435995816193318,0.028336853915654953,0.02940111372276895,0.03138062638976905,0.033212771823284575,0.03393228730421043,0.03592591124125081
Pine,SE,SE_a_DBH_cm,200,0.11958168497098141,0.004514209901492803,0.107966230829261,0.1342137515729587,0.11137716791542095,0.11510619574562801,0.11669261153993105,0.11902771169973986,0.122453953131011,0.1236875842996046,0.12860867685864003
Pine,SE,SE_a_H_m,200,0.15406357907571422,0.005605268596879076,0.140507614211022,0.170011084111697,0.14434936830640144,0.14879877881472175,0.15012841150286468,0.1535981203254474,0.158095999874482,0.1593424679597382,0.1648872485275685
Pine,SE,SE_a_BA_sq_m_sq_m,200,0.0677199482361267,0.0021756853867083994,0.0613255518184941,0.0736913376700739,0.06344001887927418,0.0655912759124613,0.06621272985286558,0.0678062714067797,0.068998210995924,0.06996165578113948,0.07165482557988863
Pine,CI95_lo,CI95_lo_a0,200,0.09308221113148876,0.008757732587128513,0.0727448176582266,0.1171477781062812,0.077214280323131,0.08503009742520479,0.08660500561129478,0.09226993503478029,0.09936423179051902,0.10154689883635898,0.11293493066847587
Pine,CI95_lo,CI95_lo_a_DBH_cm,200,-0.8443933295729829,0.06851211725387238,-1.056414886190305,-0.6217983299301351,-0.9739023169569089,-0.9149169091196653,-0.8922934242849714,-0.8427465867456746,-0.8016502199408694,-0.7687496218396526,-0.7259663525584381
Pine,CI95_lo,CI95_lo_a_H_m,200,0.9651309463380849,0.08665598834912804,0.6569068058314328,1.2141134423258788,0.8112287939828798,0.8767932609312751,0.9133583493411123,0.9631118663554478,1.0271110453283259,1.0476947824005696,1.131859835124207
Pine,CI95_lo,CI95_lo_a_BA_sq_m_sq_m,200,0.49531968557783046,0.03393994768774952,0.4095753553098333,0.5755931241039108,0.4298622195495049,0.4659600447658501,0.4713128427199132,0.49130302773837414,0.5180460343273245,0.5309552407076159,0.5597943877200509
