Species,block,parameter,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
Alder,param,a0,200,2.343018691093673,0.5773354911631895,1.1822315741761378,4.414460498187891,1.4371497765200913,1.787315955104358,1.8992915952821763,2.2863682355890935,2.6409916041576347,2.8322832964270264,3.7247828283640154
Alder,param,a_DBH_cm,200,0.23346831722439906,0.12857535787722488,-0.1737241410756509,0.5338929215460863,-0.037034513697398484,0.12922898198204938,0.16927620865668747,0.2282855742547933,0.3175523440394216,0.3517533454727491,0.4830115007418214
Alder,param,a_H_m,200,-1.3047066621231012,0.21655082054939576,-1.841550594132721,-0.7019514029425521,-1.724491929001804,-1.492645540557918,-1.4503566441733744,-1.3001184402097372,-1.182946514165391,-1.0811798871846978,-0.8891840752623628
Alder,param,a_BA_sq_m_sq_m,200,0.9931577451874222,0.05917093580420741,0.7918578885758188,1.135192648644792,0.8921727140763723,0.9347167187498303,0.9540381721067139,0.9919737904571156,1.0328699336437972,1.0545705030664998,1.1025679125839933
Alder,SE,SE_a0,200,1.2771994002163014,0.31567882371494577,0.706764332680952,2.564460602128721,0.8178793079744607,0.995713296634007,1.0549904113482689,1.222407240925337,1.4321874494661055,1.557234535264978,1.9745281621385167
Alder,SE,SE_a_DBH_cm,200,0.26620942433102956,0.014876951093948824,0.2171436047425881,0.3135724142531418,0.2388435163987932,0.2532223623546035,0.25773657762855984,0.2642934910941934,0.2752614296378575,0.2808661439602491,0.29590200123059623
Alder,SE,SE_a_H_m,200,0.4434597631083657,0.023996441695463323,0.3610650395013425,0.5117942440160186,0.3986511452635601,0.42198100059891186,0.42960087722746226,0.4406454724206682,0.4576259333767195,0.46538993394864964,0.498432766764461
Alder,SE,SE_a_BA_sq_m_sq_m,200,0.12692246569154478,0.008209385231415024,0.0993855814084079,0.1602822429816752,0.10981193174501518,0.11931860112631683,0.12215638540900933,0.1275787983041448,0.13160085608135147,0.13404302034471066,0.143279658878054
Alder,CI95_lo,CI95_lo_a0,200,-0.19514673232463128,0.20092363420445217,-1.5806556805477032,0.4410103385532609,-0.5913247466954697,-0.3466400693230761,-0.2862983760402363,-0.1852074940572763,-0.08428166833108387,-0.04654138626832043,0.17714139003105614
Alder,CI95_lo,CI95_lo_a_DBH_cm,200,-0.29556697367119605,0.14216461425025803,-0.7257180208271228,0.0410127893272402,-0.6076909844770144,-0.4115494339148389,-0.3706330110964101,-0.29653274098029936,-0.19687605772104755,-0.1602772972163715,-0.025987595521072604
Alder,CI95_lo,CI95_lo_a_H_m,200,-2.1859897548087877,0.20455424477138429,-2.66429000327245,-1.5792499121510093,-2.5742069629300595,-2.3764237612472554,-2.3237744673126732,-2.1868071114739562,-2.048611503931923,-1.9868360949698518,-1.7683849525148867
