iter,R2_train_all,R2_train_all_pct,RMSE_train_all,rRMSE_train_all,Bias_train_all,rBias_train_all,PBIAS_train_all_pct,R2_test_all,R2_test_all_pct,RMSE_test_all,rRMSE_test_all,Bias_test_all,rBias_test_all,PBIAS_test_all_pct,n_train_all,n_test_all
1,0.953794797617843,95.3794797617843,14.488342493957607,0.14346949530818356,-0.13937967085944078,-0.0013801945283088376,-0.13801945283088377,0.9705754588595672,97.05754588595671,12.516712062717952,0.11560897833050185,0.6735753506622173,0.006221390867543775,0.6221390867543775,684,170
2,0.9600977841746786,96.00977841746786,13.914542901082115,0.1358954612403966,-0.15480682736332174,-0.0015119106216608088,-0.1511910621660809,0.9464621419619123,94.64621419619122,14.856887404120329,0.1447890286921689,-0.4124369200361294,-0.004019438219088845,-0.40194382190888456,684,170
3,0.959606244637052,95.9606244637052,13.768827710847207,0.13611676527314745,-0.12636180731326976,-0.0012491957069083479,-0.12491957069083479,0.9482330245363217,94.82330245363218,15.64642924547992,0.14542960714556047,1.1898888715625124,0.011059716464585761,1.105971646458576,684,170
4,0.9595614499392181,95.95614499392181,13.963555866420753,0.13400480977847204,-0.1969881817683537,-0.0018904471095328307,-0.18904471095328304,0.9464229695817489,94.64229695817488,14.969947685773368,0.1570387279986099,3.540988558478476,0.03714591064399994,3.714591064399994,684,170
5,0.9560097909042493,95.60097909042493,14.565981985554075,0.14204089204035467,-0.10864343527577021,-0.0010594418197278806,-0.10594418197278806,0.9656052876859986,96.56052876859987,12.076030125765621,0.11841362189204273,1.8161592089675274,0.017808666227784646,1.7808666227784646,684,170
6,0.9597343597675951,95.97343597675952,13.688162414190659,0.13490090803172727,-0.08290375426395631,-0.0008170411331365076,-0.08170411331365077,0.9441388539468549,94.4138853946855,16.552197138107136,0.1556750656131966,1.3848697875205214,0.013024838529843964,1.3024838529843965,684,170
7,0.9547978217873756,95.47978217873757,14.409590839294216,0.1403483609308927,-0.1035618446057078,-0.0010086847924755382,-0.10086847924755385,0.9680166016871543,96.80166016871543,12.849955218930893,0.12661375207023923,1.514521448384754,0.014922950306343644,1.4922950306343643,684,170
8,0.9587967524899147,95.87967524899148,13.982229429055227,0.13392902556055017,-0.14352906083203937,-0.0013747955828067706,-0.13747955828067707,0.9522266144476861,95.2226614447686,14.624483157124915,0.1547102102522269,0.9245948922940862,0.009781150461735345,0.9781150461735345,684,170
9,0.9595140085205939,95.9514008520594,14.101023266641965,0.13908420115567902,-0.15795009333113025,-0.0015579268353804205,-0.15579268353804201,0.9422410550129324,94.22410550129324,14.937044001774403,0.14004199556052416,0.5198171566716528,0.004873536687596842,0.4873536687596843,684,170
10,0.956613184116002,95.6613184116002,14.136698105994114,0.13920823580096334,-0.16010630524986033,-0.0015766140103814742,-0.1576614010381474,0.9597557108545971,95.9755710854597,14.32237981618069,0.13512503919499622,0.0401939371057793,0.00037921123420311346,0.03792112342031134,684,170
11,0.9573942352589588,95.73942352589589,13.989424566990172,0.13819768722021147,-0.12894600834797895,-0.001273822239409148,-0.1273822239409148,0.9580061643453779,95.80061643453779,14.684490661434438,0.13686277953518683,-0.1412511220131695,-0.0013164924556734858,-0.1316492455673486,684,170
12,0.9590007011717406,95.90007011717407,13.765164389193984,0.13330217327335117,-0.07989782191409452,-0.0007737323725183367,-0.07737323725183365,0.951962159393175,95.1962159393175,15.555573435226842,0.15696099692473578,-0.9206508405213847,-0.009289678349020964,-0.9289678349020964,684,170
13,0.9604734190356091,96.0473419035609,13.980746896170295,0.1337329806911009,-0.04087266282235748,-0.0003909678838055141,-0.03909678838055142,0.9414894490247242,94.14894490247242,14.633008903777522,0.15574145345759818,1.7222115581724515,0.018329772980730668,1.8329772980730668,684,170
14,0.9599629103656063,95.99629103656063,13.652572482210477,0.13383915809599656,-0.10876255991288356,-0.001066223194938047,-0.10662231949380471,0.9480995605177464,94.80995605177463,15.964539924259627,0.15327458615003084,1.2972299436711197,0.01245462654739421,1.245462654739421,684,170
15,0.9553760309640537,95.53760309640536,14.511414258105937,0.14202326777964447,-0.14248526962148653,-0.0013945038879172966,-0.13945038879172966,0.9654401555198866,96.54401555198866,12.687074800061763,0.12260830629358763,1.0679345265427589,0.01032055423297533,1.0320554232975327,684,170
16,0.957428887787646,95.7428887787646,14.33705225883686,0.13866228915895806,-0.08450475659946323,-0.00081729652534954,-0.08172965253495401,0.9566082457060495,95.66082457060496,13.499846867584647,0.13695531849123,-0.08492786810228765,-0.000861589271257491,-0.0861589271257491,684,170
17,0.9605935285389863,96.05935285389863,13.619201142132509,0.13465879115015925,-0.15004585963366773,-0.001483566757293112,-0.14835667572931122,0.9445978285393697,94.45978285393697,16.091173239800554,0.1494743099080966,-3.314291279329199,-0.030787152336835762,-3.078715233683576,684,170
18,0.9614570257392252,96.14570257392252,13.552228053785992,0.1308399694667953,-0.12000649249347756,-0.0011586025376305075,-0.11586025376305074,0.9399652232612514,93.99652232612515,16.338981424577987,0.1670069891520014,0.5297642501384016,0.0054149233711040445,0.5414923371104045,684,170
19,0.9611151192212285,96.11151192212284,13.46210045683409,0.1313085355894007,-0.055933454330233445,-0.0005455716217621218,-0.05455716217621218,0.9427744380119116,94.27744380119117,16.734333559219895,0.16392879521654147,-1.0216845817510862,-0.010008377207558136,-1.000837720755814,684,170
20,0.9545145873820464,95.45145873820464,14.410346854222501,0.1393083292104546,-0.15516168647971942,-0.0014999857754730175,-0.14999857754730175,0.966103655698197,96.6103655698197,13.348264923520421,0.1356758087794748,2.0077387552097448,0.02040726498849979,2.040726498849979,684,170
21,0.9587046838096549,95.87046838096549,14.194711140934167,0.13721306022760027,-0.08861031302057057,-0.0008565508728258558,-0.08565508728258558,0.95131548778552,95.131548778552,13.94322259237533,0.14176975906887124,-0.30009356354131117,-0.0030512452856225236,-0.30512452856225236,684,170
22,0.9611364928407803,96.11364928407802,13.558044214985598,0.13348411702545906,-0.11879698416229036,-0.0011696016243009145,-0.11696016243009145,0.94311943789672,94.311943789672,16.175474967809027,0.15272255792859554,-0.12737914541824596,-0.0012026644629445507,-0.12026644629445507,684,170
23,0.9560174259371289,95.60174259371288,14.318824943567824,0.14012776882389438,-0.1524655318106936,-0.0014920676018724728,-0.14920676018724727,0.9625219875504152,96.25219875504152,13.535705559186978,0.13084892526665337,0.6867784608606569,0.006639049815833982,0.6639049815833983,684,170
24,0.9594623095997435,95.94623095997436,14.007846269434264,0.13520171318032936,-0.10211839621585249,-0.0009856320415035885,-0.09856320415035885,0.9484871603084691,94.84871603084692,14.608060334981634,0.1494889514427101,2.2802767940267823,0.023334801412472187,2.3334801412472186,684,170
25,0.9597147130048646,95.97147130048646,13.778527931139568,0.1347242421087465,-0.10264096357274118,-0.0010036069234505905,-0.10036069234505905,0.9481685202840286,94.81685202840286,15.58163487879713,0.1511442143959095,0.9491503851647998,0.009206902255457245,0.9206902255457245,684,170
26,0.9554585912812235,95.54585912812234,14.599693909794428,0.1416913049270258,-0.10129350877746966,-0.0009830623524023532,-0.09830623524023532,0.9669199434263938,96.69199434263938,12.042728747595936,0.12041949562624238,-0.26217475389022027,-0.002621577907390548,-0.2621577907390548,684,170
27,0.956911365181039,95.6911365181039,14.234365850562865,0.1367057456699508,-0.12861651966036297,-0.0012352230798499916,-0.12352230798499915,0.9605690596387205,96.05690596387205,13.56742391665592,0.14186017737159223,-1.8057840899509219,-0.018881171021770296,-1.8881171021770295,684,170
28,0.9561489387376709,95.61489387376709,14.463458054906246,0.1405693718579483,-0.13790061957635166,-0.0013402468067513123,-0.13402468067513124,0.9643350912477309,96.43350912477308,12.594361856408398,0.12519612405867483,-2.0379184934138586,-0.020258231376215886,-2.0258231376215887,684,170
29,0.9569318525242746,95.69318525242745,14.103357717737069,0.13849928327464345,-0.08024530565007332,-0.0007880334272960011,-0.07880334272960011,0.9578538560748456,95.78538560748456,14.598167726368596,0.13920173398489236,-0.2973273485231075,-0.0028351833772115925,-0.2835183377211593,684,170
30,0.9561992708544521,95.61992708544521,14.191691644893938,0.13872046434579025,-0.10978573454241748,-0.0010731298604382575,-0.10731298604382575,0.9628654442979694,96.28654442979693,13.82184554213589,0.13424250819339567,1.0261981562577884,0.00996678873161505,0.9966788731615048,684,170
