Species,block,parameter,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
Alder,param,a0,200,0.23632371590723406,0.03239128272421661,0.1437119307587551,0.3241324382916837,0.1709891118123719,0.2078413211466948,0.21873686814404142,0.23295945246116717,0.25669144032271224,0.2673358803664516,0.3038090436165316
Alder,param,a_DBH_cm,200,-0.09216952912843246,0.052247236886601316,-0.2336663040995393,0.0471350971580943,-0.1923343309098779,-0.14115011515210762,-0.1277945394613311,-0.09081787627186785,-0.060720347692818324,-0.04486280357388838,0.017514142680362076
Alder,param,a_H_m,200,1.0531742271212763,0.09381402598587518,0.8344651781836299,1.3226632557228415,0.8746063346238424,0.9611075447676798,0.9976356962972593,1.0533816748699816,1.0999559204304683,1.1354281240653004,1.2516775629167984
Alder,param,a_BA_sq_m_sq_m,200,1.0159101388106886,0.02129475669566177,0.95895838115349,1.0738586363244425,0.971551885544364,0.9965776964125532,1.0031101420427517,1.0152373237660264,1.0318226211494725,1.0377338464417063,1.053501504158508
Alder,SE,SE_a0,200,0.053128635592326744,0.007928259169559517,0.0290219206729196,0.0723877653642748,0.037209658493731174,0.0445554335470549,0.0479680770223746,0.0529282033302126,0.058124388740462746,0.060964113115628785,0.06847604939755716
Alder,SE,SE_a_DBH_cm,200,0.07819442331369747,0.005686706760639189,0.063736395421988,0.0912197726139556,0.06645512693166591,0.07202130399088574,0.07451110867527867,0.07911045984563969,0.08199177264973985,0.08333223675874987,0.08688003976204858
Alder,SE,SE_a_H_m,200,0.13669281160925878,0.009661442909695622,0.1096445655002315,0.1590519287158897,0.11614461212557474,0.12562941858512594,0.13054567000409883,0.13890544858778137,0.14331933590200113,0.14564712690397824,0.15162089660628347
Alder,SE,SE_a_BA_sq_m_sq_m,200,0.04591432387281987,0.0033878526713975736,0.0373576091321464,0.0530730176543215,0.0386464662702995,0.041927041707528194,0.04351453970576885,0.04673486058355105,0.0484902042618189,0.04917318116267217,0.05061253774846211
Alder,CI95_lo,CI95_lo_a0,200,0.1307417168622945,0.019514239184798568,0.0837800467420207,0.1871235840113074,0.09364827435635992,0.11464171816854155,0.11910839867472703,0.12766557514481616,0.14231272025016614,0.15024368100610114,0.1773165525768292
Alder,CI95_lo,CI95_lo_a_DBH_cm,200,-0.24756451406606161,0.054289973709230624,-0.398647202285851,-0.0965826163063587,-0.351802314107002,-0.30015005999111355,-0.28321878732014144,-0.24884657732079496,-0.21776535707358785,-0.19744210473214338,-0.13169021732773223
Alder,CI95_lo,CI95_lo_a_H_m,200,0.78152598801492,0.09506669659535998,0.56954184569451,1.0740369451880438,0.5960271964329874,0.686518712452828,0.7233285527209117,0.7797638965701612,0.8333376763305325,0.8653927969333205,0.9873320016547016
Alder,CI95_lo,CI95_lo_a_BA_sq_m_sq_m,200,0.9246650683276578,0.021527941990011682,0.8673754112145025,0.987316836010094,0.881000850583758,0.9053682795560558,0.9126613802310585,0.9243416272455154,0.9388080707597817,0.9445089920758465,0.966641434637233
Alder,CI95_hi,CI95_hi_a0,200,0.34190571495217353,0.047053927796395216,0.2013868995699826,0.4642215597033872,0.2464930851800042,0.29576070669158977,0.3182016810557674,0.3381151343845086,0.37098442404158183,0.390631967171873,0.4367986585353971
