iter,R2_train_all,R2_train_all_pct,RMSE_train_all,rRMSE_train_all,Bias_train_all,rBias_train_all,PBIAS_train_all_pct,R2_test_all,R2_test_all_pct,RMSE_test_all,rRMSE_test_all,Bias_test_all,rBias_test_all,PBIAS_test_all_pct,n_train_all,n_test_all
37,0.9764479810828994,97.64479810828995,22.01770772317871,0.09661869378426846,-0.5082798722576997,-0.00223044732684297,-0.22304473268429706,0.9758408050088716,97.58408050088715,22.90814748540031,0.09845735434211567,1.0022701225552946,0.004307675453278492,0.4307675453278492,685,171
38,0.9765019878604653,97.65019878604653,21.9240654378351,0.09616920382677388,-0.7042071255994367,-0.003088981776215959,-0.3088981776215959,0.9748052833363399,97.48052833363398,23.669805710396354,0.10189121406092966,-0.8626888685218917,-0.003713609534696657,-0.3713609534696657,685,171
39,0.9760356225551869,97.6035622555187,22.19338768819397,0.09606907866028712,-0.6189892437458657,-0.0026794343965309405,-0.26794343965309403,0.9737570168322148,97.37570168322148,23.89976277510381,0.1085746774671967,1.1610516272869993,0.005274563063310669,0.5274563063310669,685,171
40,0.9769808836174775,97.69808836174775,22.03295471399221,0.09576360499005514,-0.7022477703628158,-0.00305223602368066,-0.30522360236806595,0.9732553087277487,97.32553087277486,22.944219588556066,0.10248359749144774,-3.4672425930367563,-0.015486928763844898,-1.5486928763844896,685,171
41,0.9773298127212782,97.73298127212782,21.523884060324143,0.09550932579470638,-0.6369161810212058,-0.0028262294512730445,-0.2826229451273044,0.9720580283655503,97.20580283655504,24.843981776201606,0.1023314509043768,-0.9101627395435097,-0.0037489269850378088,-0.3748926985037809,685,171
42,0.975663311005252,97.5663311005252,22.28853947863064,0.09885108897230829,-0.5670099281080451,-0.0025147250633146493,-0.25147250633146495,0.9783429424134382,97.83429424134383,21.9252600883923,0.09048392369567622,-0.8017143969552708,-0.003308615908197651,-0.33086159081976513,685,171
43,0.9767105057701316,97.67105057701316,22.30397874657702,0.09771554082307571,-0.6466799026164848,-0.0028331571304640694,-0.28331571304640696,0.974773680660869,97.4773680660869,21.67379858510109,0.09375215478186805,1.2595302829907702,0.005448222542982075,0.5448222542982074,685,171
44,0.9759478767422896,97.59478767422895,22.43981862556928,0.0973692576765516,-0.5855952568569528,-0.002540973098334235,-0.2540973098334235,0.9772998221647868,97.72998221647869,21.45411117136193,0.09649169946404798,0.820509406964007,0.003690311216895277,0.3690311216895277,685,171
45,0.9787116714444473,97.87116714444473,21.573964650327504,0.09378716673324611,-0.5543639554135164,-0.0024099522530959556,-0.24099522530959552,0.9631302464077748,96.31302464077748,24.72741271272023,0.11035883099982408,2.5595790959689406,0.01142344167440575,1.142344167440575,685,171
46,0.9782771367149763,97.82771367149763,21.519203209279546,0.09428672252634021,-0.6002062676455282,-0.002629813068155829,-0.2629813068155829,0.9668882483459251,96.68882483459251,24.94474480447993,0.10785866554648244,1.377502895902769,0.005956189381893555,0.5956189381893555,685,171
47,0.9761391292986639,97.61391292986639,22.383480342883136,0.09748803411849463,-0.6624485240682071,-0.0028851994116563446,-0.28851994116563445,0.9771345451963849,97.71345451963849,21.4217846230785,0.09487847708920871,-2.218763303359293,-0.009827046950017328,-0.9827046950017327,685,171
48,0.9752232506094695,97.52232506094694,22.496784230766185,0.09890340127483983,-0.5905779123685617,-0.0025963783824340726,-0.2596378382434073,0.9803519017388959,98.03519017388959,20.946191650785433,0.08937827881711381,-2.884506065945617,-0.0123083084366831,-1.2308308436683097,685,171
49,0.9771488887736431,97.71488887736432,22.131747542051816,0.09742607252922249,-0.6115913808054947,-0.0026922838384717714,-0.26922838384717707,0.9723441660075902,97.23441660075902,22.479676629146773,0.09543614344089522,-1.124060906637648,-0.004772134390184287,-0.47721343901842866,685,171
50,0.9755504571698038,97.55504571698039,22.51847714875878,0.09892981696341951,-0.6064869890460425,-0.002664462895099795,-0.2664462895099795,0.9790776992273138,97.90776992273138,21.00261246266891,0.08986255144663924,-0.11715509174174871,-0.0005012640916738986,-0.050126409167389856,685,171
51,0.9752940579201351,97.5294057920135,22.177871696336425,0.09809099023076966,-0.5762000996705942,-0.0025484879307464533,-0.2548487930746453,0.9795163525736064,97.95163525736064,22.306981605362125,0.09301102758556014,0.41049376135122456,0.0017115917893419214,0.17115917893419214,685,171
52,0.977464681220867,97.74646812208671,21.405740126380547,0.09282298907851835,-0.4907905026022903,-0.002128244162263218,-0.2128244162263218,0.9715087806830335,97.15087806830334,25.420764831694093,0.11463598735798082,1.5237023445678493,0.00687119856014046,0.6871198560140459,685,171
53,0.9768861735602805,97.68861735602805,21.980042946499204,0.09731899920789105,-0.661138082437252,-0.002927259818264608,-0.29272598182646087,0.9729918788425558,97.29918788425557,23.40686016990748,0.09720858210554872,-1.8776710311606795,-0.007797959114330657,-0.7797959114330657,685,171
54,0.9783934860973692,97.83934860973692,21.126093598609714,0.09343302524484394,-0.7170705077717461,-0.0031713419493407755,-0.3171341949340776,0.9683306492725804,96.83306492725804,25.971253315874936,0.10831595946007957,-1.1806509711936022,-0.004924034322754114,-0.4924034322754114,685,171
55,0.978220736938182,97.8220736938182,21.425332784205718,0.09431860978625818,-0.5976267065799061,-0.0026308725611631817,-0.2630872561163181,0.966674407735457,96.66744077354569,25.626133595995196,0.10878424825146539,-1.7828136860838855,-0.007568135313372766,-0.7568135313372766,685,171
56,0.9757114701453818,97.57114701453818,22.64508533070222,0.09720071767861373,-0.546193473493962,-0.0023444556220332717,-0.23444556220332718,0.9789671301945875,97.89671301945874,20.135580098157423,0.09485329783622962,0.5650261945160655,0.0026616863111189,0.26616863111189004,685,171
57,0.9754178697456432,97.54178697456432,22.49685987738055,0.09814871273334902,-0.5873875291400713,-0.002562638971614257,-0.25626389716142567,0.9797374758596847,97.97374758596847,20.977107471937018,0.09226991917124266,-1.2468461053950768,-0.005484378125901793,-0.5484378125901793,685,171
58,0.9770975253165506,97.70975253165506,21.80109195559293,0.09503231108290652,-0.5076399341890071,-0.0022128339370441345,-0.22128339370441347,0.9727659910611919,97.27659910611919,23.946290942280687,0.10569366689974516,-2.30741270549893,-0.010184412712727872,-1.0184412712727873,685,171
59,0.9769385070437396,97.69385070437396,22.151576128164304,0.09663930187474036,-0.7269740176862478,-0.0031715242808817725,-0.3171524280881773,0.9732577348249175,97.32577348249175,22.51528134669803,0.0990482160341581,-1.9708136815772606,-0.008669915169617314,-0.8669915169617314,685,171
60,0.9767710716895049,97.6771071689505,22.11849450414407,0.0969363982194425,-0.660356146614685,-0.0028940733910666665,-0.2894073391066667,0.9742596024152572,97.42596024152573,22.585582118699797,0.09756289561986822,-1.09232630992623,-0.004718519859177471,-0.47185198591774724,685,171
61,0.9768091748688511,97.68091748688511,21.626536383761287,0.09688231185133957,-0.5836237984319419,-0.0026145112578453865,-0.26145112578453866,0.9729504297162385,97.29504297162384,24.81932450785233,0.09875246621098509,-2.5670612912650714,-0.010213961840378788,-1.021396184037879,685,171
62,0.9780066485083113,97.80066485083113,21.517198991122413,0.09438214021566059,-0.6003313414555195,-0.00263326824595002,-0.263326824595002,0.964982285709801,96.4982285709801,26.365219911755986,0.11350528458845308,-0.8270031240698967,-0.003560342954364589,-0.3560342954364589,685,171
63,0.9782604673554957,97.82604673554957,21.584000603477566,0.09447756899292449,-0.6070199560054101,-0.0026570500449459335,-0.2657050044945934,0.9673190184420006,96.73190184420007,24.486970930540352,0.10629320572687947,2.929663457556318,0.012717102555799172,1.2717102555799171,685,171
64,0.9772742654098965,97.72742654098965,21.84429778483493,0.09659672059388494,-0.6751327518103698,-0.002985475222539857,-0.2985475222539856,0.9718028651269103,97.18028651269103,23.70995497659447,0.09893394974238376,-2.809691024050279,-0.011723929077023632,-1.1723929077023632,685,171
65,0.9784411852230989,97.84411852230988,21.584617220451605,0.09283047680164189,-0.5413528975980468,-0.002328234366572921,-0.23282343665729208,0.9637319667952476,96.37319667952477,25.088213322346576,0.11717572402031182,2.3245395592561517,0.010856875392839638,1.0856875392839638,685,171
66,0.9776398160619003,97.76398160619003,22.072018904158767,0.09567647868034518,-0.6907758742681268,-0.0029943342969345906,-0.29943342969345904,0.9646204148100584,96.46204148100584,24.414142446815134,0.11026815101729472,-2.5697249735404384,-0.011606339320439057,-1.1606339320439059,685,171
67,0.9752415549327382,97.52415549327382,22.56708349049565,0.09824571381443507,-0.667736560679136,-0.0029069886266670916,-0.29069886266670913,0.9804680408670545,98.04680408670545,20.62543006557673,0.09151064935922465,0.0874168303354785,0.00038784989614717736,0.038784989614717734,685,171
68,0.9760092970466049,97.60092970466049,22.06902402200728,0.09497539716891627,-0.6173293454790525,-0.00265671466542576,-0.265671466542576,0.977208374980407,97.72083749804071,22.70604375328973,0.10575131297544495,-0.7140054296822017,-0.0033254146993154563,-0.33254146993154565,685,171
69,0.9765979805109949,97.65979805109949,21.94338518339426,0.09517073848293219,-0.54441621527818,-0.002361189616692172,-0.23611896166921723,0.9752936891793115,97.52936891793115,23.160295101497272,0.10436771741300387,3.6450605693625038,0.01642581192464663,1.642581192464663,685,171
70,0.9759081779999853,97.59081779999853,22.474871992652456,0.09723746730631619,-0.615103158862803,-0.0026612420003765632,-0.2661242000376563,0.9777869930415676,97.77869930415676,21.1301104545245,0.0962006652837149,-1.5886763020129164,-0.007232887755273865,-0.7232887755273865,685,171
71,0.9763408962026136,97.63408962026135,22.095913717380327,0.09742710939978749,-0.5548427084133355,-0.002446457835764456,-0.2446457835764456,0.9758690356984409,97.58690356984408,22.74862010948821,0.09597366133811187,3.9310525867966604,0.016584632731643043,1.6584632731643043,685,171
72,0.978329861822743,97.8329861822743,21.599233440625657,0.09372285976880478,-0.6251654844443492,-0.0027127026147450825,-0.2712702614745082,0.9663269112323323,96.63269112323323,24.55180097488077,0.1104188870868419,-0.6440221688726453,-0.0028964152657854863,-0.2896415265785487,685,171
73,0.9773783774785718,97.73783774785718,21.855181307004216,0.09586311705176069,-0.5761940139733078,-0.0025273528244922367,-0.25273528244922366,0.9673136718907298,96.73136718907298,25.30917196185844,0.10896573581747668,0.844541933076685,0.0036360783871199277,0.36360783871199276,685,171
74,0.9763523577264528,97.63523577264527,22.297949465261855,0.09620319938643204,-0.6439817716296883,-0.002778421705270965,-0.2778421705270965,0.9756719497313633,97.56719497313632,21.945607240038818,0.10110431143722537,1.5524027965918654,0.007151983269630682,0.7151983269630682,685,171
75,0.9778957771232033,97.78957771232032,21.357099699481846,0.0940392049983195,-0.6441694321988756,-0.002836395490988452,-0.28363954909884526,0.9698299305575385,96.98299305575385,25.452357706632785,0.10795356706081584,0.1892675460113375,0.0008027589017989655,0.08027589017989654,685,171
76,0.9763529918745227,97.63529918745228,22.101910784938568,0.09681800407665805,-0.6310324698459647,-0.0027642544046320126,-0.2764254404632013,0.975906478799066,97.5906478799066,22.72590460029669,0.09835240385021206,0.24363567385547283,0.0010543982564742082,0.10543982564742083,685,171
77,0.9768549939302853,97.68549939302854,21.574829805819387,0.09468701273888394,-0.5907377027305575,-0.002592613192651926,-0.2592613192651926,0.9744885377042063,97.44885377042063,24.543487720397543,0.10543450376168427,-3.4355165824434137,-0.014758374610871795,-1.4758374610871796,685,171
78,0.9759033656914271,97.5903365691427,21.85647143379658,0.09844389941407582,-0.6236282196058079,-0.0028088886126295077,-0.28088886126295076,0.9757671964537149,97.5767196453715,24.03925473609387,0.09384588564822459,2.2360181432548174,0.008729101849575227,0.8729101849575227,685,171
79,0.9747739807616257,97.47739807616257,22.59722713954496,0.0962609681417898,-0.5790961915312236,-0.002466867270916915,-0.24668672709169148,0.9807561629339392,98.07561629339392,20.76460666794283,0.10121078879955717,-0.6548274219248331,-0.003191758021735684,-0.31917580217356833,685,171
80,0.9769398392396408,97.69398392396408,21.717952136579374,0.09611153673024361,-0.5784426654015054,-0.002559864444513558,-0.2559864444513558,0.9733430040664448,97.33430040664447,24.268172481910916,0.10097124275310021,0.5194729322739654,0.0021613422925601854,0.21613422925601855,685,171
81,0.9760559421661662,97.60559421661662,21.6898499983504,0.09546545969368922,-0.5183572159957571,-0.0022814915692980567,-0.22814915692980567,0.9768266727754604,97.68266727754605,24.277289768960163,0.10313181587917046,-4.723862015634755,-0.020067333391470137,-2.0067333391470137,685,171
82,0.9758362056554547,97.58362056554547,22.17531272328581,0.09618430562146651,-0.6112348055893315,-0.002651200282084256,-0.2651200282084256,0.9777813879395145,97.77813879395146,22.41563658352831,0.10097851793324275,-1.896837705540578,-0.008544921735844415,-0.8544921735844415,685,171
83,0.9761035976232797,97.61035976232797,22.069919590894422,0.09789429906315761,-0.6753052288818097,-0.002995413361738977,-0.2995413361738977,0.9770363172102691,97.70363172102691,22.63541447653824,0.09336916000057988,0.03477633350862282,0.0001434494186517197,0.014344941865171974,685,171
84,0.9754846845044401,97.54846845044402,22.448402571756752,0.09812886206039408,-0.6400767259880575,-0.0027979719515354097,-0.27979719515354096,0.9791413232852257,97.91413232852257,21.348911764601816,0.09317077551832861,0.5211088381612844,0.0022742196471787057,0.22742196471787057,685,171
85,0.9777722326276519,97.77722326276519,21.6738091751823,0.09520375622574788,-0.7489354104344724,-0.0032897523304522783,-0.32897523304522786,0.9685516568413399,96.855165684134,24.7686730950644,0.10604222465720806,2.073309666622745,0.008876469426042083,0.8876469426042082,685,171
86,0.9769745139300279,97.6974513930028,22.072017152048865,0.09504888915598558,-0.6327178986757332,-0.002724677722201543,-0.27246777222015434,0.9690382668078805,96.90382668078806,24.387538732974992,0.11326958930442087,-1.4268629212827415,-0.006627162292063188,-0.6627162292063188,685,171
87,0.9767119225645741,97.6711922564574,22.093369741935778,0.0965292878169294,-0.7033306572890434,-0.003072958459526312,-0.3072958459526312,0.9746940524004729,97.4694052400473,22.626966241679792,0.09894365013674,-2.7037569762301,-0.01182304253488915,-1.182304253488915,685,171
88,0.9785064815947067,97.85064815947067,21.404488254921603,0.09353550851059908,-0.5175521595689897,-0.0022616520352881234,-0.2261652035288123,0.9659372216528535,96.59372216528534,25.30980046679654,0.11059912143284435,0.18151531230171725,0.0007931881601956872,0.07931881601956871,685,171
89,0.9776236404534313,97.76236404534313,21.74334255545535,0.09536620920295198,-0.6068378468955442,-0.002661588249907304,-0.2661588249907304,0.9699427943657558,96.99427943657558,24.23671277053282,0.10437571639877584,2.123937823128273,0.009146765651528426,0.9146765651528426,685,171
90,0.9760909160695072,97.60909160695071,22.20553618847622,0.09766491115977756,-0.620908539042138,-0.00273089452959789,-0.273089452959789,0.9766946037666459,97.66946037666459,22.40340756590172,0.09543695910140862,-2.1846528295644747,-0.009306469211552263,-0.9306469211552265,685,171
91,0.9737385545338231,97.3738554533823,22.54567918066883,0.10050278259801104,-0.6872992605710069,-0.0030638016096746607,-0.3063801609674661,0.98353104871417,98.353104871417,20.79217259893935,0.08421093615765246,-3.9040439794187187,-0.015811873277940567,-1.5811873277940567,685,171
92,0.9781663990866994,97.81663990866994,21.332405485432627,0.092700635129664,-0.5949862510702217,-0.0025855313600377456,-0.25855313600377455,0.9676291173065165,96.76291173065165,25.866006699188684,0.1156271964437107,-0.023862226173013912,-0.0001066698213365064,-0.01066698213365064,685,171
93,0.9780107130979031,97.80107130979032,21.72448796259309,0.09580998704214098,-0.61706957132556,-0.002721418692795027,-0.2721418692795027,0.9679005084181919,96.79005084181918,24.123322775198027,0.1016895685880579,-0.6439167643146565,-0.002714369764893968,-0.2714369764893968,685,171
94,0.9768864238368964,97.68864238368964,22.01710488410552,0.09548678054730415,-0.5510668846751628,-0.0023899419547140695,-0.23899419547140696,0.9735769524325641,97.35769524325642,23.05722886373153,0.10391997321334116,-2.10640016636858,-0.009493640808237802,-0.9493640808237802,685,171
95,0.9749366201574948,97.49366201574948,22.63529388675099,0.09874285825911684,-0.6145635796139766,-0.002680935566229078,-0.2680935566229078,0.9815253177735382,98.15253177735383,20.298139735090434,0.0893192528821233,-0.4579115546420853,-0.0020149786374766237,-0.20149786374766238,685,171
96,0.9767556383185332,97.67556383185332,22.07897955260018,0.09723971315332014,-0.5906906215890592,-0.002601505493894626,-0.26015054938946264,0.974364294921973,97.43642949219729,22.710790671377428,0.09624170313257187,-4.402053600185014,-0.018654618498008462,-1.8654618498008462,685,171
97,0.975765196271092,97.5765196271092,22.349986498436028,0.09823098307349919,-0.6164613225361341,-0.0027094245333772965,-0.27094245333772965,0.978585260903208,97.8585260903208,21.503088521514094,0.0918529099982991,-4.169032130724233,-0.01780849912329089,-1.780849912329089,685,171
98,0.9774093495279554,97.74093495279554,21.375827525407963,0.09495051176473096,-0.5043963397103273,-0.002240506971289226,-0.2240506971289226,0.9719530199942854,97.19530199942854,25.33980385810059,0.10397400976931441,-1.413928599051519,-0.005801616571072989,-0.580161657107299,685,171
99,0.9766845742092789,97.6684574209279,22.1149063798014,0.09613260746613471,-0.5642401004700679,-0.0024527289948052026,-0.24527289948052025,0.9743554398201183,97.43554398201184,22.72471645665047,0.10144750825189613,1.5469064179185508,0.006905687993778123,0.6905687993778122,685,171
100,0.9769718983751429,97.69718983751429,21.939514383832083,0.09556181685815811,-0.6582996900579474,-0.0028673521810245227,-0.2867352181024523,0.9727042198582183,97.27042198582183,23.626849184313073,0.1046117949529149,0.053406508177373774,0.00023646617621413628,0.023646617621413627,685,171
101,0.9765455863634921,97.65455863634921,22.152215777090415,0.09655360372175271,-0.6171769339621848,-0.0026900540202221736,-0.26900540202221734,0.9745084874091318,97.45084874091317,22.790343306632355,0.10063078935306795,0.6797069111252242,0.003001246715549106,0.3001246715549106,685,171
102,0.9752466957834456,97.52466957834456,22.39317404776168,0.097586344325217,-0.5795884591542038,-0.0025257660580545334,-0.2525766058054533,0.9797430634144998,97.97430634144997,21.601471706678854,0.09545082978480281,1.0440286210637968,0.004613268926894991,0.46132689268949906,685,171
103,0.9772398488952265,97.72398488952265,21.89693452688992,0.09474073257044789,-0.5897736354058932,-0.0025517538174338566,-0.25517538174338567,0.9711704371296462,97.11704371296463,23.831666772471912,0.10848233942380142,-0.48148735127076747,-0.002191742389128946,-0.21917423891289456,685,171
