Species,block,parameter,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
Alder,param,a0,200,0.7503024555872344,0.08840834814059098,0.5697565400550646,1.0857395456697925,0.6476437118057294,0.6742086965728201,0.6843804596900284,0.7246684785916289,0.7951062232777228,0.8371421755722941,0.9721160415245322
Alder,param,a_DBH_cm,200,-0.0966321017441215,0.04866319758983093,-0.1939637856974166,0.0610607187789319,-0.1736121189272037,-0.13907238994382504,-0.1283586039409616,-0.110326916295777,-0.06976148346357447,-0.044090161362152595,0.013715658817160482
Alder,param,a_H_m,200,0.9587751174583427,0.07938149177908596,0.695103780999232,1.1484795989364758,0.7808839461409494,0.8843966855292749,0.9145763268399505,0.9744823176126124,1.01224509395542,1.027623167630163,1.089038165812175
Alder,param,a_BA_sq_m_sq_m,200,1.0026271903665098,0.016082208056095983,0.9571267048751564,1.042851837817809,0.9699018609146637,0.9874855133424666,0.9922961506433439,1.003760945936985,1.0121768138480371,1.0178013445054759,1.03560673687144
Alder,SE,SE_a0,200,0.1191099049753323,0.011518447063357376,0.0876200475245575,0.1589312827433611,0.10156412393926446,0.10858581388276284,0.11099415349735663,0.11708156552814535,0.12442864860199518,0.1306560640905032,0.1456971836776252
Alder,SE,SE_a_DBH_cm,200,0.0561424920780173,0.0036624939751517573,0.0458662235746438,0.0671915003641659,0.047215312071553696,0.052565269986713584,0.0547322316707727,0.056735192562571854,0.05829055754811925,0.05901100022734096,0.0621472585227347
Alder,SE,SE_a_H_m,200,0.09817659089608555,0.006777988104012241,0.0803222231359705,0.1192924514108626,0.08259617407807214,0.09167180079766192,0.0954060131813873,0.09965879596678401,0.10245517997756957,0.10389763176293332,0.10964412063422059
Alder,SE,SE_a_BA_sq_m_sq_m,200,0.03264397513838416,0.002482794117352491,0.0249758885974456,0.037640182717057,0.02682913207182887,0.029682225373017474,0.03152478021187938,0.0333694316809675,0.0343680756908176,0.03483236304575466,0.035642230138543604
Alder,CI95_lo,CI95_lo_a0,200,0.5135965486287527,0.07316063805468599,0.3696378574625701,0.8001846998392121,0.4209176752047999,0.4559497367449177,0.4631377428800224,0.49062575068561964,0.5516994447694459,0.575850631352549,0.7116624077082555
Alder,CI95_lo,CI95_lo_a_DBH_cm,200,-0.20820350723712955,0.05413569610326343,-0.315694287138204,-0.0366143668727451,-0.292295660627277,-0.255004616878932,-0.2417126629654306,-0.22315537953554154,-0.1795459037772663,-0.14588306104835155,-0.08676846696035152
Alder,CI95_lo,CI95_lo_a_H_m,200,0.7636697734068758,0.07022255802145504,0.5307130251601576,0.9302271540410054,0.6076050456330127,0.6992952277528351,0.7215726977635424,0.77591456922075,0.8145096377454009,0.8258705394006188,0.8828424492898976
Alder,CI95_lo,CI95_lo_a_BA_sq_m_sq_m,200,0.9377541494261983,0.016516112801306312,0.8907526281343331,0.9877356746062076,0.9075146914626774,0.9224061192039316,0.9274832522902157,0.9375328510487553,0.9475013140139643,0.9531787137887305,0.9720718381695919
Alder,CI95_hi,CI95_hi_a0,200,0.9870083625457159,0.10643092798029001,0.769875222647559,1.3712943915003728,0.8472346626235756,0.8922198696921435,0.9090448919341314,0.9588889479458295,1.0437614477319281,1.0917100341995838,1.2537133125619966
Alder,CI95_hi,CI95_hi_a_DBH_cm,200,0.014939303748886548,0.04372060500085336,-0.0724830442978199,0.1598403662623742,-0.04878238476815596,-0.02298688949427166,-0.014512954793164775,0.00546943007705865,0.038974416646154544,0.06207884397783063,0.11493897243729374
Alder,CI95_hi,CI95_hi_a_H_m,200,1.1538804615098095,0.0896354132097716,0.8594945368383063,1.366732043831946,0.9495432109959656,1.06437322468201,1.1023383120988646,1.1722131674912624,1.2107117231949909,1.2311870393705653,1.2950208177390778
Alder,CI95_hi,CI95_hi_a_BA_sq_m_sq_m,200,1.0675002313068216,0.017122563629156356,1.022517769061256,1.108449530842173,1.0320700569850283,1.0507472362339498,1.0559571616150558,1.0693805992894156,1.078995593100868,1.0837748068651512,1.1021304062964772
Aspen,param,a0,200,0.8676876733401155,0.1306159269566199,0.5483748711233897,1.3244063946301845,0.6376766691634557,0.7394124107114272,0.773805102295227,0.8622206857386439,0.9424693982376696,0.9830707202524388,1.1621158383463137
Aspen,param,a_DBH_cm,200,-0.06221543342270014,0.06389809728858434,-0.2038710092710009,0.1127374225132932,-0.17937711741470033,-0.1270532895465191,-0.1094042650919902,-0.0591894587838728,-0.024737249723878127,-0.0028764034351332355,0.07283536143911956
Aspen,param,a_H_m,200,0.9099259210729077,0.09311414983554371,0.656307525509305,1.0959984216074348,0.7010874332804525,0.8284345439850972,0.8555329714175991,0.9141550091046914,0.974184936108271,1.0050886230638503,1.0599950246409866
Aspen,param,a_BA_sq_m_sq_m,200,0.9750511840254208,0.029213674165152997,0.9141115994127152,1.0911721335906774,0.9344479565429338,0.9525866493317477,0.9584388040090298,0.9675569170012571,0.9818787244984175,0.9923765339791356,1.0541152340381477
Aspen,SE,SE_a0,200,0.2831383004053524,0.059311076261961665,0.162689904820675,0.4757967516691232,0.1920704506841611,0.2268653881813718,0.24382878125800017,0.2758664383585378,0.3135184112848197,0.33392875043967934,0.4364510253092973
Aspen,SE,SE_a_DBH_cm,200,0.1468201756783369,0.015556597897850154,0.098791808901727,0.1904630374413777,0.11805488694868611,0.13189855198902228,0.13662176379041363,0.1474076857884008,0.15605738655529378,0.1602319607710284,0.18162013746182115
Aspen,SE,SE_a_H_m,200,0.22716447122027975,0.023378295352402684,0.1545547069650275,0.2985665840619348,0.18275973009686228,0.20407867644434405,0.2128824648952623,0.22926575024891954,0.23989107334323706,0.24751856825489124,0.2781610484325508
Aspen,SE,SE_a_BA_sq_m_sq_m,200,0.05414901995667694,0.009141108059122039,0.0372842541041881,0.0822342754528747,0.04237481711691611,0.04743620877174217,0.04869500565538167,0.0519942963594275,0.05538871528299338,0.059799958437292376,0.0775485665867847
Aspen,CI95_lo,CI95_lo_a0,200,0.29869995616265954,0.059366409917474876,0.1231269965520454,0.4301325377084892,0.16984328663127027,0.24634277677691838,0.2691619158642955,0.3001300021099871,0.33588206002190096,0.3562280768522788,0.4021235804064491
Aspen,CI95_lo,CI95_lo_a_DBH_cm,200,-0.35726162277685075,0.061313849809223865,-0.5085648298567533,-0.2079041181769055,-0.493235200014578,-0.4143361299066414,-0.39520325894615255,-0.35323619340015777,-0.3185439726920596,-0.29500816087609405,-0.24888049156343447
Aspen,CI95_lo,CI95_lo_a_H_m,200,0.4534218249530756,0.12403041293001926,0.0638067968450812,0.7174944599896181,0.158779168978202,0.34160440957278376,0.37852935662047954,0.4570612371467623,0.5429467488775903,0.5797016405815337,0.6573906319192677
Aspen,CI95_lo,CI95_lo_a_BA_sq_m_sq_m,200,0.8662346544056657,0.021836734345492277,0.8104683842623731,0.9477022883288992,0.830378223417007,0.8458811012273301,0.8510278162617823,0.865587672457754,0.8789507492467072,0.8843899670538569,0.907976723923106
Aspen,CI95_hi,CI95_hi_a0,200,1.436675390517572,0.24291812564034795,0.940324570776126,2.2805557646909844,1.0528414453674513,1.1907758721200477,1.2695194633110336,1.4046185613941646,1.5644321096756773,1.6506860439181386,2.0454484924379206
Aspen,CI95_hi,CI95_hi_a_DBH_cm,200,0.2328307559314504,0.07975706883967595,0.0402780345337796,0.4768951822557598,0.10938901449070815,0.14801643689809593,0.17115592784088463,0.23454702825308443,0.28033425605018064,0.3036719043332002,0.4252301471931064
Aspen,CI95_hi,CI95_hi_a_H_m,200,1.3664300171927397,0.07982023926736145,1.1535763643231471,1.5223225086552334,1.1974500586577423,1.2828701315796869,1.3117869816023426,1.3675885383619457,1.426031578498097,1.4512213645360292,1.4966737782733732
Aspen,CI95_hi,CI95_hi_a_BA_sq_m_sq_m,200,1.0838677136451758,0.0436454988274206,1.017754814563057,1.2390227817212691,1.0351469861349674,1.053621243973106,1.059726761553598,1.0696831671039349,1.0844607425566057,1.1258412413322803,1.2004715365156131
Birch,param,a0,200,1.7007136462060486,0.2583743099324849,0.9833568061902834,2.261121336597076,1.1315840768819871,1.4322317305881216,1.5526157943085792,1.7344838609537714,1.8811013704386865,1.9671254353049874,2.1330058386225397
Birch,param,a_DBH_cm,200,0.06455079977808525,0.06849228251970368,-0.1463744756603926,0.192134746934034,-0.10638472723017513,-0.012097814893729318,0.03506195888296493,0.08143287226075765,0.11282080284823827,0.12304250674155838,0.16521477885366717
