metric,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
R2_train_all,200,0.5511422975693663,0.017064295724997087,0.5090416965052911,0.5974338004300304,0.5219144695706872,0.5339160535722948,0.5381261925397685,0.5503104074321457,0.561381989028578,0.5696917501365922,0.5872713762543169
R2_train_all_pct,200,55.11422975693663,1.706429572499709,50.90416965052911,59.74338004300304,52.19144695706871,53.39160535722948,53.81261925397685,55.031040743214575,56.138198902857795,56.969175013659225,58.72713762543169
RMSE_train_all,200,1.900027611348022,0.045508017299834266,1.7438602786446418,1.995446093802664,1.7984685910069342,1.8573189070910485,1.8716597571058808,1.9051419532850946,1.9331491700893384,1.9414593759707712,1.9727116611031086
rRMSE_train_all,200,0.3996589259749212,0.008444727110393496,0.3700059553262453,0.4231210050378819,0.3800262382211223,0.39036739292938644,0.3946289190058493,0.4007654806108124,0.40564881410056186,0.4074662146564828,0.41274927437577363
Bias_train_all,200,-0.002801871530675031,0.0017265927482602115,-0.0068313067974678,0.003128885536191,-0.005784932462923984,-0.0045546914669618134,-0.00389177765712435,-0.0029642735302062503,-0.0017522250720110998,-0.0010510081772299644,0.0006181317827195234
rBias_train_all,200,-0.0005899541958281421,0.0003639499803159838,-0.0014367880908767,0.0006519784307632,-0.001208044640734305,-0.0009558138885438812,-0.000815462134212425,-0.0006216462579174,-0.000367672169972525,-0.00022194549348674526,0.00013014089549397766
PBIAS_train_all_pct,200,-0.05899541958281875,0.03639499803159948,-0.1436788090876778,0.0651978430763229,-0.1208044640734362,-0.09558138885439411,-0.08154621342124399,-0.062164625791744796,-0.036767216997256526,-0.02219454934867753,0.013014089549404289
R2_test_all,200,0.33780992792826336,0.29240567781911647,-0.5634578546195466,0.6372180478370195,-0.44027826647581847,0.22721772462256887,0.2931828787997426,0.4464254663902292,0.5324950812299102,0.5558548134583037,0.6067781106227788
R2_test_all_pct,200,33.78099279282634,29.24056778191165,-56.345785461954655,63.72180478370196,-44.027826647581854,22.721772462256894,29.318287879974267,44.64254663902292,53.24950812299102,55.58548134583037,60.67781106227787
RMSE_test_all,200,2.199730607574718,0.3954248162687354,1.5498673633832454,3.2830035785080933,1.6893565838939109,1.8557947453845507,1.9169656956664705,2.1184742865781283,2.317380933447723,2.5029450293276994,3.1168790368549475
rRMSE_test_all,200,0.46649072152784954,0.08482328818165145,0.3181825833264721,0.6957962576189431,0.36775895300718786,0.39514419342681795,0.4104919809685199,0.44490612943912544,0.48301798947859287,0.5187635955684146,0.674247850396366
Bias_test_all,200,0.04036487647502971,0.1887720379296614,-0.5129749044826492,0.5312755956511445,-0.3158763458483337,-0.12541689275689075,-0.0765230440305438,0.032472277606445,0.18511144293707937,0.23912905483665664,0.42947832709472616
rBias_test_all,200,0.009683794175750948,0.040315477843593704,-0.1015709071619674,0.1224286660892417,-0.0646966480940682,-0.026138360106420316,-0.01564588582119975,0.0069502556387792,0.039333348086081896,0.053051529532500606,0.09394873859156513
PBIAS_test_all_pct,200,0.9683794175750953,4.0315477843593746,-10.15709071619674,12.242866608924178,-6.469664809406824,-2.6138360106420335,-1.5645885821199779,0.6950255638779275,3.9333348086081985,5.305152953250069,9.394873859156515
n_train_all,200,683.0,0.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0
n_test_all,200,170.0,0.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0
