iter,R2_train_all,R2_train_all_pct,RMSE_train_all,rRMSE_train_all,Bias_train_all,rBias_train_all,PBIAS_train_all_pct,R2_test_all,R2_test_all_pct,RMSE_test_all,rRMSE_test_all,Bias_test_all,rBias_test_all,PBIAS_test_all_pct,n_train_all,n_test_all
1,0.5557908489362957,55.57908489362957,1.8985206520454299,0.4028938259986294,-0.003507431336700007,-0.0007443281847622156,-0.07443281847622155,-0.24264218182801223,-24.264218182801223,3.040422892239186,0.6222349328622215,0.02435707703101681,0.004984775055404501,0.49847750554045017,683,170
2,0.5552529186610048,55.52529186610048,1.8804488505695143,0.3970981826031908,-0.002772096747638612,-0.0005853892703085869,-0.05853892703085869,0.48501366172893745,48.501366172893746,2.044554477680734,0.4265866383633924,-0.11282038711704444,-0.02353944108826623,-2.353944108826623,683,170
3,0.5626773827880793,56.26773827880793,1.847350331705887,0.38874091540991673,-0.00242247693458743,-0.0005097657357937753,-0.05097657357937753,0.4508835523128043,45.08835523128043,2.187014264278764,0.462773742752539,-0.04029330849623006,-0.008526092163752936,-0.8526092163752935,683,170
4,0.5485482332595413,54.85482332595413,1.9106541633579295,0.40016705924830603,-0.002971102613649697,-0.0006222671891283695,-0.062226718912836945,0.3698466304336512,36.98466304336512,2.1825863083932293,0.4708446029045201,0.11209860731294372,0.024182789034935766,2.4182789034935768,683,170
5,0.5570774465781354,55.70774465781354,1.894290668887188,0.4000088197456582,-0.0008493498007776616,-0.0001793533679600866,-0.017935336796008658,0.30482023785252155,30.482023785252153,2.28515893462532,0.47684614681384646,-0.11095474686698256,-0.02315302568786154,-2.3153025687861537,683,170
6,0.5549360752948147,55.49360752948147,1.8945319045796545,0.4000362610841163,-0.004797155469185134,-0.0010129341887002018,-0.1012934188700202,-0.21317766733043086,-21.317766733043086,3.048459560668682,0.6362731590488231,0.030426815754309295,0.006350671804727597,0.6350671804727596,683,170
7,0.5256205501358747,52.562055013587475,1.95157897737856,0.40745889779952943,-0.002524668617499726,-0.0005271109722534981,-0.0527110972253498,0.5915216415260967,59.152164152609664,1.7815166276273091,0.3893825154561547,0.05486031964697967,0.011990710011682516,1.1990710011682515,683,170
8,0.560287716940802,56.028771694080206,1.843150261226141,0.3939550765356753,-0.0033506859596530193,-0.0007161758709807984,-0.07161758709807985,0.45163552065260626,45.163552065260625,2.212752815720395,0.44066348656631255,-0.3849723233422727,-0.07666615314205795,-7.666615314205795,683,170
9,0.5533157538550892,55.33157538550893,1.8891224830444868,0.39417195609399014,-0.004867563387345473,-0.001015633977691785,-0.10156339776917848,0.48156116066069277,48.15611606606927,2.026596676956241,0.4441197244986219,0.030216902255352764,0.006621900873243574,0.6621900873243574,683,170
10,0.5757064641663159,57.57064641663159,1.8474473434721872,0.39143869123765823,-0.0014733879308512763,-0.0003121826694415161,-0.031218266944151616,0.23220495032697153,23.22049503269715,2.436169249594676,0.5016336875376636,-0.011069598755556409,-0.0022793505189493577,-0.22793505189493576,683,170
11,0.5405841140821088,54.05841140821088,1.9053941502907963,0.3998538105936472,-0.0008536562173331826,-0.00017914282532332623,-0.017914282532332623,0.5300787373964848,53.00787373964848,1.9757657196468514,0.422777952747734,-0.04242282312014011,-0.009077713076081639,-0.9077713076081638,683,170
12,0.5552713216008947,55.527132160089465,1.9009293143403008,0.4033748995533652,-0.0055515348553301855,-0.0011780289765340192,-0.11780289765340192,-0.2462462754822392,-24.62462754822392,3.0357897512434526,0.6214662978353226,-0.060978945403685744,-0.012483196318324934,-1.2483196318324934,683,170
13,0.521411524736898,52.1411524736898,1.9583817117127855,0.40978361848590195,-0.0033065773770111213,-0.0006918882229400435,-0.06918882229400435,0.6169398910919677,61.693989109196764,1.7336537781888781,0.3754361629687638,0.09142995628866729,0.01979986569479808,1.9799865694798084,683,170
14,0.5536633967824576,55.36633967824576,1.9294530404593695,0.40426544939650816,-0.0009090837324295384,-0.00019047426183649657,-0.019047426183649657,0.3202567289179231,32.02567289179231,2.108357397521579,0.454082269239315,0.12714513843926964,0.02738357028704831,2.7383570287048307,683,170
15,0.5509130778786664,55.09130778786664,1.87537884010575,0.3934196051294248,-0.0033607224977580206,-0.0007050170822781488,-0.07050170822781486,0.49743335545272727,49.74333554527273,2.077842746133072,0.4452482754463689,0.08800538163586683,0.018858137593084127,1.8858137593084128,683,170
16,0.5701964249498255,57.01964249498255,1.8617129046329761,0.3895715689373133,0.0007667063626586247,0.0001604366601702346,0.01604366601702346,0.24935280138363358,24.935280138363357,2.3953887252045742,0.5186541040894334,0.155367787964378,0.03364052774529926,3.3640527745299265,683,170
17,0.5570800178587125,55.708001785871254,1.8630965667680979,0.3976298216057155,-0.0032679097525722674,-0.0006974508971335725,-0.06974508971335723,0.4677530094438289,46.77530094438289,2.1271444411647376,0.42597513870493386,-0.28100046322991384,-0.05627225353581105,-5.627225353581105,683,170
18,0.5612906402280022,56.12906402280022,1.907735016049543,0.4010708750298077,-0.004524798025174361,-0.0009512666528749704,-0.09512666528749704,-0.36353664723353996,-36.353664723353994,3.0296567503729883,0.6435205192270981,0.1065715650232666,0.02263655407503632,2.263655407503632,683,170
19,0.5477142329798868,54.771423297988676,1.927871315318827,0.4041820222245698,-0.0034118780480820914,-0.0007153069595982752,-0.0715306959598275,0.3576247731697555,35.76247731697555,2.1261729815218033,0.45676191583625864,0.21922721364577266,0.04709618783539276,4.709618783539277,683,170
20,0.5366560965441225,53.66560965441225,1.9317569237045007,0.4008366713017642,-0.003563376209300261,-0.0007393952317731183,-0.07393952317731181,0.5387617938421378,53.876179384213785,1.8722896799383593,0.42017272889101426,0.19689793476470607,0.044187148735346966,4.418714873534697,683,170
21,0.5667349660978379,56.67349660978379,1.9033935553085102,0.4074907683527294,-0.0018106681196487756,-0.0003876395090493414,-0.03876395090493414,0.22626090523530573,22.62609052353057,2.2169363585426742,0.43883883624114134,-0.20736878265782177,-0.04104830294457412,-4.104830294457412,683,170
22,0.5364766502217252,53.64766502217252,1.9055842778182641,0.4037968787908483,-0.0021513370426446336,-0.00045587235010231624,-0.04558723501023163,0.55607287513536,55.607287513535994,1.9508824144659098,0.40155222111004046,-0.16841179533682132,-0.03466438057833643,-3.466438057833643,683,170
23,0.5596839873087429,55.96839873087429,1.888284687546798,0.3984018317160192,-0.0013248747214035003,-0.00027953015733403475,-0.02795301573340348,0.44750544363513145,44.75054436351314,2.039375508495161,0.42699966307954784,-0.06087015089632432,-0.012744849497339835,-1.2744849497339834,683,170
24,0.5414211775576674,54.14211775576674,1.9331213305280746,0.4063604119092052,-0.0023811408423722344,-0.0005005383564082299,-0.05005383564082299,0.3690679535339345,36.90679535339345,2.1492382018831484,0.4567302452843671,0.23135809625595338,0.049165439158358526,4.916543915835852,683,170
25,0.5338262265246627,53.382622652466274,1.8943718918247432,0.401138442924823,-0.0013644794515566309,-0.0002889322656034112,-0.028893226560341122,0.5622080972518335,56.22080972518335,1.998492058288167,0.4124854609469902,-0.1671407491457505,-0.03449757464308577,-3.449757464308576,683,170
26,0.5529950052415229,55.29950052415229,1.8558537556351273,0.39260478823338946,-0.003153156633635275,-0.0006670484614728835,-0.06670484614728835,0.5006941812736156,50.069418127361565,2.1314837011805925,0.4415967694847368,-0.08477593515793377,-0.017563718209553034,-1.7563718209553036,683,170
27,0.5374396463870351,53.74396463870351,1.902567274157691,0.3986554898774701,-0.0045652247602084054,-0.0009565769042187333,-0.09565769042187332,0.5409761739223768,54.09761739223769,1.9880084829327724,0.42805938050786724,0.04752155794672802,0.010232375178518294,1.0232375178518294,683,170
28,0.5694467586465048,56.944675864650485,1.8589069968277019,0.38960990288649894,-0.0015312202001421728,-0.0003209297476922311,-0.032092974769223105,0.2876276187245691,28.76276187245691,2.3581983461737166,0.507216426085594,0.03982334269606534,0.008565459979163324,0.8565459979163325,683,170
29,0.5219273655920664,52.192736559206644,1.9432287430788093,0.40500486152918375,-0.0030844706754223883,-0.0006428608177187758,-0.06428608177187758,0.5817594444338823,58.175944443388225,1.860519380248369,0.40967333027941555,0.17030135136753288,0.03749916421537542,3.7499164215375416,683,170
30,0.5360861507638934,53.60861507638934,1.893788053514441,0.3992792795604119,-0.0037480485870831606,-0.0007902247227881632,-0.07902247227881631,0.5437985771118334,54.37985771118334,2.0266396793796067,0.42553851202961007,-0.12420292036122069,-0.026079192299454716,-2.6079192299454714,683,170
31,0.5544037302651684,55.440373026516845,1.8713643560144493,0.3951297028997288,-0.0048427521667656894,-0.001022524137921739,-0.10225241379217391,0.36802079198568693,36.80207919856869,2.3157507358269322,0.48341371255151655,-0.04868100875267477,-0.010162176268716568,-1.0162176268716567,683,170
32,0.5584362495188133,55.84362495188133,1.918926724872757,0.4032648684594938,-0.003167764987261286,-0.0006657098024330342,-0.06657098024330343,-0.35873009895929964,-35.87300989592996,2.9847378321642615,0.63499497098868,0.14985745181092658,0.03188177106868925,3.1881771068689253,683,170
33,0.5261210666065304,52.61210666065303,1.9470762007867848,0.40826977184634283,-0.00017994271232213747,-3.7731019502721556e-05,-0.0037731019502721557,0.593336638522565,59.3336638522565,1.793683717387773,0.38509539031083,-0.0212561740429238,-0.004563599791994451,-0.45635997919944504,683,170
34,0.5347169922587467,53.47169922587467,1.9246402141680363,0.40660616415349815,-0.003812227235960887,-0.0008053843424266179,-0.08053843424266179,0.5557326853115592,55.57326853115592,1.8939399605185128,0.39448380662126875,0.048426995311014624,0.01008673234197418,1.0086732341974178,683,170
35,0.5381552468420899,53.815524684208995,1.940150012723337,0.4038554601363043,-0.00472293888556978,-0.0009831119471788074,-0.09831119471788075,0.5288784068745805,52.88784068745805,1.8484241664507717,0.4091936873108632,0.19721724219872716,0.04365883762033469,4.365883762033469,683,170
36,0.5546602648188264,55.466026481882636,1.9317802032124924,0.4045495148720902,0.0001509157524803561,3.160447257454827e-05,0.0031604472574548264,0.45950125293599364,45.95012529359936,1.8570972296977428,0.4008004786764035,0.12078048021820556,0.02606695735263231,2.606695735263231,683,170
37,0.5285998971006625,52.859989710066245,1.9295489281692926,0.4061394551263912,-0.002066471643019355,-0.00043495951560363017,-0.04349595156036301,0.5816504721316196,58.165047213161955,1.8669028083049846,0.39464005348335307,0.05559815492532266,0.011752759027250162,1.1752759027250161,683,170
38,0.5525278610599875,55.25278610599875,1.9315195718643021,0.4020626510776155,-0.0014953674460122426,-0.0003112737807251609,-0.031127378072516088,0.28765546897729666,28.765546897729667,2.15189206490074,0.47635508494339,0.2582970391536218,0.0571781038805611,5.71781038805611,683,170
39,0.540411534808368,54.0411534808368,1.9095602957642734,0.40386129993404296,-0.001071280245999194,-0.00022656976776412008,-0.02265697677641201,0.5402424414064516,54.02424414064516,1.9392553155573118,0.4021829715932988,0.04799606116586698,0.009953923214548297,0.9953923214548299,683,170
40,0.560433570531788,56.0433570531788,1.9187546893835117,0.4043384548702111,-0.0001816540041521366,-3.827988005254643e-05,-0.003827988005254644,0.23890594992772207,23.890594992772208,2.20928545035595,0.4648306619642712,-0.0813339556814404,-0.017112553949733128,-1.7112553949733125,683,170
41,0.5602187476863398,56.021874768633985,1.808199301356661,0.3870818490997134,-0.004850009949990616,-0.0010382433054729264,-0.10382433054729266,0.4570409061934022,45.70409061934022,2.3392955182256734,0.46318906798323317,-0.5129749044826492,-0.10157090716196741,-10.157090716196741,683,170
42,0.5622982236139897,56.22982236139897,1.8356281332328552,0.389353553060844,-0.004591708902213678,-0.0009739435473509467,-0.09739435473509465,0.46167586514544745,46.167586514544745,2.2149293492885533,0.4541691164546468,-0.17957390081589572,-0.036821454326778524,-3.6821454326778524,683,170
43,0.5478775616251753,54.78775616251753,1.9493577326306364,0.40776046998533755,-0.004277153492414671,-0.0008946814066358425,-0.08946814066358426,0.49362729194743915,49.36272919474391,1.7822316541381653,0.38648780019069057,0.16961057397372073,0.036781087055645936,3.678108705564594,683,170
44,0.5638461952429825,56.38461952429825,1.8600352752889908,0.3891930926482387,-0.004277672681459994,-0.0008950586488074186,-0.08950586488074189,0.30113824275845835,30.113824275845836,2.389894228045078,0.5176160563219518,0.1850858717861992,0.04008688665407991,4.008688665407991,683,170
45,0.5388511238069116,53.885112380691154,1.9103908391644207,0.4038718747366839,-0.0029865332978466453,-0.0006313769817344922,-0.06313769817344923,0.548679112882906,54.86791128829061,1.9309397465159635,0.4011043107903491,-0.04584233945407629,-0.009522596448139603,-0.9522596448139603,683,170
46,0.535102697768139,53.5102697768139,1.9293025405269049,0.4070560287595611,-0.005148442445644558,-0.0010862498194030709,-0.1086249819403071,0.5648576883679741,56.48576883679741,1.853469139688851,0.388075023397466,0.08635542071278776,0.0180808955466283,1.8080895546628302,683,170
47,0.5546533735154728,55.465337351547284,1.860703416180552,0.39472373548782685,-0.001304757139902436,-0.0002767870514387921,-0.02767870514387921,0.46574050493591035,46.57405049359104,2.169184580099481,0.4445639834318819,-0.11748333922816606,-0.024077647311948582,-2.4077647311948582,683,170
48,0.5423884851184027,54.23884851184027,1.911227376879867,0.4043453462012946,-0.0026022179058571757,-0.0005505335015411747,-0.05505335015411747,0.5196657364389949,51.966573643899494,1.9584272319755696,0.40563944324266143,-0.130751139310398,-0.02708184327058782,-2.7081843270587815,683,170
49,0.5309025610906586,53.09025610906586,1.9823357087499105,0.4180670696470619,-0.004739753220546437,-0.0009995959468508276,-0.09995959468508275,0.5835928878661976,58.35928878661976,1.633324629444499,0.34256392203511793,-0.009469848848410876,-0.001986150520300844,-0.1986150520300844,683,170
50,0.5315843548855888,53.15843548855887,1.9250176362419027,0.40565323697479283,-0.003620827474988109,-0.0007630061969840669,-0.0763006196984067,0.5733989836014901,57.33989836014901,1.879322797780439,0.39542654325474924,-0.03496363869351054,-0.00735666635051277,-0.7356666350512768,683,170
51,0.5736445619678479,57.364456196784786,1.796760383348904,0.38289657187568893,-0.006160535397580168,-0.0013128338683958104,-0.13128338683958105,0.42685508880823797,42.6855088808238,2.3434930378253678,0.471974667018496,-0.2810776839295354,-0.056608466139107944,-5.6608466139107945,683,170
52,0.5434099730578363,54.34099730578363,1.9083764759169648,0.4007345347543448,-0.002957444446762984,-0.0006210253267065277,-0.06210253267065277,0.3975378635642135,39.75378635642135,2.19709581909989,0.46891678812722865,0.005709927922671502,0.0012186455586784622,0.12186455586784622,683,170
53,0.589333712824724,58.9333712824724,1.82034010563032,0.3819403699144472,-0.0023957615576785094,-0.0005026742270503877,-0.050267422705038756,-0.3588615249308109,-35.88615249308109,3.2215792195149517,0.6898369680663322,0.18016575565402063,0.038578904990721245,3.8578904990721243,683,170
