iter,Species,n_train,n_test,a0,a_DBH_cm,a_H_m,a_BA_sq_m_sq_m,SE_a0,SE_a_DBH_cm,SE_a_H_m,SE_a_BA_sq_m_sq_m,CI95_lo_a0,CI95_hi_a0,CI95_lo_a_DBH_cm,CI95_hi_a_DBH_cm,CI95_lo_a_H_m,CI95_hi_a_H_m,CI95_lo_a_BA_sq_m_sq_m,CI95_hi_a_BA_sq_m_sq_m,success
2,Pine,365,91,1.866581188968495,-0.16990816975922196,-0.1351217452095726,0.5984249113863985,0.32536705353298107,0.14840767118367776,0.17831514986826907,0.07886718631136855,1.2267283044682717,2.506434073468718,-0.46176032706196274,0.12194398754351882,-0.4857886666277124,0.21554517620856722,0.4433280873355564,0.7535217354372407,True
2,Spruce,6,1,0.1429908208162349,-2.2671728915991665,0.15480634441264635,3.228658403739116,0.9467826041168599,2.5606829000285414,2.2218348884813555,3.4027779897078223,-3.930685935215994,4.216667576848463,-13.284902161293203,8.75055637809487,-9.404977603445781,9.714590292271074,-11.412313602227195,17.86963040970543,True
3,Alder,92,23,1.9732941976696128,0.22826521874297775,-1.3088552185671085,1.0518369095552076,1.0551379835866517,0.27394128230687803,0.45289545918200896,0.13064442290877123,-0.12357082311053658,4.070159218449762,-0.3161355151443349,0.7726659526302905,-2.2088897744275733,-0.40882066270664374,0.7922085720118895,1.3114652470985257,True
3,Aspen,53,13,0.9349471857337027,0.3791540221561857,-0.7832638875577822,0.8181323982889707,0.5543806581526122,0.33376834227092833,0.475839626762136,0.16953224497476208,-0.17912245683319694,2.0490168283006023,-0.29157857340914833,1.0498866177215198,-1.7394994183437906,0.1729716432282261,0.4774445968927608,1.1588201996851806,True
3,Birch,96,24,0.4052547332879021,-0.8220653262674233,0.8740692797061447,0.5376477361646586,0.45850465161893317,0.5169076748933104,0.7105282997282447,0.3031285506069323,-0.5053750815509059,1.31588454812671,-1.8486885865000502,0.2045579339652035,-0.5371012541906734,2.2852398136029626,-0.06439173047299784,1.1396872028023148,True
3,Oak,71,18,0.043864609937165525,-0.4082685475998325,1.1157143184111058,0.744505963369183,0.01965054570028965,0.16379423030162,0.26800647468532646,0.10687102578842379,0.004641956558231519,0.08308726331609953,-0.7352031996230093,-0.08133389557665566,0.5807711560063251,1.6506574808158865,0.5311905030922361,0.9578214236461298,True
3,Pine,365,91,1.9014945161800545,-0.17206557957003732,-0.1358898140347478,0.5986390773464094,0.3237152855362415,0.14973468368524478,0.17913302938946665,0.07645230176345226,1.264889927737354,2.538099104622755,-0.4665273827102275,0.12239622357015284,-0.48816514222035057,0.21638551415085494,0.4482912616138377,0.7489868930789811,True
3,Spruce,6,1,169.93139850273013,-1.5219590617648189,4.339799258049161,-3.3526709561866963,742.521353771347,1.8377743760498113,2.909497546744924,2.5921754212095593,-3024.8801311592306,3364.742928164691,-9.429263997441163,6.385345873911525,-8.178758303497116,16.858356819595436,-14.505901608105253,7.800559695731861,True
4,Alder,92,23,1.609054005255619,-0.0799473597306793,-0.8325858788486785,0.9481316012647011,0.8265853107177408,0.2692191493452516,0.4430992392422805,0.12050455852619234,-0.03361060515206993,3.251718615663308,-0.6149638466429667,0.455069127181608,-1.7131525061092638,0.047980748411906915,0.7086541134396447,1.1876090890897575,True
4,Aspen,53,13,1.1122111538747443,0.47022806455811944,-0.8371764586289039,0.731195068955258,0.5919423795654174,0.2903950954820535,0.4226117357450435,0.1543275953497442,-0.07734159390727569,2.3017639016567646,-0.11334272830639641,1.0537988574226353,-1.6864465377023494,0.012093620444541542,0.42106215493471044,1.0413279829758055,True
4,Birch,96,24,0.5100216880369202,-0.6763824378611534,0.5624355546647863,0.6266645618641913,0.5681640828874511,0.511006908457262,0.6891661401497119,0.2576051579003021,-0.6184012227689342,1.6384445988427745,-1.69128626661562,0.33852139089331335,-0.8063078863925812,1.931178995722154,0.11503848258236604,1.1382906411460165,True
4,Oak,71,18,0.10605334709356389,-0.1629474871923496,0.7300454280928445,0.6066593852935894,0.05163302461308382,0.23865263549269894,0.3876922141245255,0.11203405398661732,0.002993398622254839,0.20911329556487293,-0.6393001413459306,0.31340516696123133,-0.04379147009027229,1.5038823262759613,0.3830384776009802,0.8302802929861987,True
4,Pine,365,91,1.6666083557325035,-0.03581199504995949,-0.3315151050198982,0.6806368082427453,0.2836950388262457,0.15103971427008242,0.1881939312176516,0.07912047838030943,1.1087058670191652,2.2245108444458417,-0.3328402153335029,0.26121622523358395,-0.7016092138963671,0.03857900385657065,0.525041870879037,0.8362317456064536,True
4,Spruce,6,1,8474.873517901753,2.894345410932836,-3.395624548957472,-1.2876020782016526,69697.32505030266,3.928912527680292,4.133821269158248,3.3446737226118097,-291408.5123623023,308358.2593981058,-14.01040080102814,19.799091622893812,-21.182021916777177,14.390772818862235,-15.678571600740312,13.103367444337007,True
5,Alder,92,23,2.481478763509544,0.17390466615844122,-1.2195662911014271,0.9466735207362155,1.3537438177121082,0.2528708761542291,0.419446840151805,0.12472877473720825,-0.2088026050075822,5.17176013202667,-0.32862306313383594,0.6764323954507184,-2.053128745370569,-0.38600383683228556,0.6988012908481516,1.1945457506242794,True
5,Aspen,53,13,0.8751240768405493,0.5529456292058315,-0.9913244263116191,0.8746786481702998,0.5258958766329053,0.2984281066694419,0.42803729052917266,0.17586614095892653,-0.18170325414931066,1.9319514078304092,-0.04676810402044229,1.152659362432105,-1.8514975659269384,-0.13115128669629972,0.5212624062497608,1.2280948900908388,True
5,Birch,96,24,0.6042497920668011,-0.8144619254288867,0.7662898738341885,0.48711468980712086,0.6793580329224544,0.5231626134720414,0.7219869598282961,0.2872927732326893,-0.7450139014313211,1.9535134855649232,-1.8535080335861012,0.2245841827283277,-0.6676385480979355,2.2002182957663123,-0.08347355606926726,1.057702935683509,True
5,Oak,71,18,0.1036292693944524,-0.3624515161042096,1.0663558637986252,0.498164787954773,0.046604326248782,0.17764648011915288,0.2877562472553614,0.11195059107225006,0.010606644868163123,0.19665189392074167,-0.7170353744852275,-0.007867657723191757,0.49199199035395513,1.6407197372432953,0.2747104729364921,0.7216191029730539,True
5,Pine,365,91,1.8894756528388676,-0.10961407751991664,-0.25351936440129125,0.642058130348058,0.33183578107517603,0.1504517684177052,0.18148174232874445,0.0792879062720484,1.2369016463566367,2.5420496593210986,-0.4054860687216013,0.18625791368176803,-0.6104135706593401,0.10337484185675766,0.4861339364775469,0.7979823242185692,True
5,Spruce,6,1,86.102361621006,0.13661530863513638,-0.5089074323316776,-0.19814073888202052,838.7583406297716,2.9926301846300203,2.6350189469666927,4.61178010178124,-3522.783502245087,3694.988225487099,-12.73963312423429,13.012863741504562,-11.84647889729897,10.828664032635617,-20.041028982569422,19.64474750480538,True
6,Alder,92,23,2.4726749786234143,0.3584415040711311,-1.2120337850292429,0.7797120616307213,1.4794636586322958,0.2683603296824089,0.44893517250301296,0.1421547459595932,-0.46744815556258734,5.412798112809416,-0.1748682592294712,0.8917512673717334,-2.104198103310713,-0.3198694667477727,0.4972093757475721,1.0622147475138703,True
6,Aspen,53,13,1.2601407893568777,0.5074323395226344,-1.0116009471182414,0.8141629099875484,0.7592418181752495,0.3215318621602837,0.46491204445115336,0.1607404110317864,-0.2656127674410844,2.7858943461548398,-0.13871012862272358,1.1535748076679924,-1.9458766790904076,-0.07732521514607527,0.49114296037209476,1.137182859603002,True
6,Birch,96,24,0.6974698010529656,-0.3408844811557851,0.14341835067010017,0.6158299206374733,0.6251667129748246,0.42315082788119923,0.5583271794467546,0.2129203206407982,-0.5441652533996479,1.9391048555055792,-1.1812985504171776,0.4995295881056074,-0.9654676208110173,1.2523043221512176,0.1929517852119368,1.03870805606301,True
6,Oak,71,18,0.12370472600591444,-0.10143370286923514,0.7809424824210603,0.4510716423735073,0.053981009359097595,0.19847041543837377,0.29514940955863606,0.11714892632652434,0.015958180366437938,0.23145127164539092,-0.4975823101111003,0.29471490437263004,0.1918217952563892,1.3700631695857315,0.21724140676067075,0.6849018779863438,True
6,Pine,365,91,1.7468435273856993,-0.23299418363545005,-0.09260787064147132,0.6339748207368331,0.2956221611779289,0.14506431782810492,0.17727873082302414,0.0768146887334337,1.165485671702521,2.3282013830688775,-0.5182714457075956,0.05228307843669561,-0.44123661484267995,0.25602087355973735,0.48291435034076635,0.7850352911328998,True
6,Spruce,6,1,169.9313985027294,-1.5219590617648098,4.339799258049135,-3.352670956186679,742.5213539293316,1.8377743764873422,2.909497546895692,2.5921754212714716,-3024.880131838984,3364.7429288444428,-9.429263999323698,6.385345875794078,-8.178758304145841,16.85835682024411,-14.505901608371623,7.800559695998264,True
7,Alder,92,23,2.9667828609871143,0.2182359520122086,-1.314952155974215,0.9344914890816757,1.612083418792587,0.2576590521896958,0.4234465917469276,0.1164442381982389,-0.23689417844177463,6.170459900416003,-0.29380727098637915,0.7302791750107963,-2.156463276050186,-0.47344103589824404,0.703083034692329,1.1658999434710222,True
7,Aspen,53,13,1.0698242771167656,0.2871791770864208,-0.585602877807544,0.6777163918771089,0.5406471941299114,0.28053034205474014,0.40436989226331677,0.13999540363000312,-0.016646936230109155,2.1562954904636404,-0.2765676515701804,0.850926005743022,-1.398214599940524,0.2270088443254359,0.3963850954303417,0.959047688323876,True
7,Birch,96,24,0.3332477332123578,-0.5870794087914011,0.4236840964587545,0.7785676688702386,0.3523272557783642,0.4713171671116647,0.6202006897456208,0.2394758739405725,-0.3665046085779924,1.033000075002708,-1.5231559853360475,0.3489971677532454,-0.808088007208676,1.655456200126185,0.30294791239695396,1.2541874253435235,True
7,Oak,71,18,0.08825370812235483,-0.27645741403930363,0.9064616262667727,0.6053855593179707,0.042831629643361985,0.184425697540528,0.3069537908551146,0.11414481534776406,0.0027614175376868,0.17374599870702287,-0.64457264702714,0.09165781894853281,0.2937792954202304,1.519143957113315,0.37755155431515874,0.8332195643207826,True
7,Pine,365,91,1.7841153094009647,-0.051618608628899,-0.32272810769512816,0.6698052997616487,0.3195276892080375,0.15440880843668336,0.18757872673403483,0.07885183145970782,1.1557458681885362,2.4124847506133933,-0.3552723449173503,0.2520351276595523,-0.6916123818353344,0.04615616644507797,0.5147386719031362,0.8248719276201613,True
7,Spruce,6,1,8.50049551322495,-0.2611721795205673,-0.803151482971874,1.103986449150961,55.0415418619585,2.1162156560356267,2.273507097454713,3.310829715264726,-228.32414482581524,245.32513585226516,-9.366513248587967,8.844168889546832,-10.585263001818948,8.9789600358752,-13.141364062791913,15.349336961093835,True
8,Alder,92,23,2.502984120770647,0.33697892997717155,-1.538414046067301,1.0759141925460443,1.4385391753352543,0.2610447199479097,0.4371280995845191,0.12732561087070357,-0.3558102025356922,5.361778444076986,-0.1817925962430002,0.8557504561973432,-2.407114288004526,-0.6697138041300763,0.8228812965292578,1.3289470885628307,True
8,Aspen,53,13,1.3463788249597501,0.8218563010129963,-1.1106861275148876,0.6245845648090721,0.5798724790724866,0.24299709675904313,0.3299921906470056,0.1286773070432687,0.18108145032293765,2.511676199596563,0.33353535267172546,1.3101772493542672,-1.773830262285141,-0.44754199274463413,0.3659978349944434,0.8831712946237008,True
8,Birch,96,24,0.9765230214930376,0.10499937394173366,-0.4265127249307718,0.6146847485609844,0.5532186913081222,0.29992459864563276,0.3890542651660103,0.15048934690788654,-0.1222170515956349,2.07526309458171,-0.490676767545417,0.7006755154288843,-1.1992080775284615,0.34618262766691793,0.31579991582031913,0.9135695813016498,True
8,Oak,71,18,0.04276731981062753,-0.4672259720487024,1.1302352790232915,0.7970947351544772,0.01973336192557613,0.17222801915058014,0.27589403783238775,0.11922385292504224,0.003379364554172863,0.0821552750670822,-0.8109945370704891,-0.12345740702691577,0.5795484746840744,1.6809220833625085,0.5591229287170096,1.0350665415919447,True
8,Pine,365,91,1.5812099873495118,-0.045220128376001055,-0.3068434476191723,0.683949715828853,0.2900018665709353,0.15035776503257695,0.1835415408818645,0.08046529944060281,1.0109047618480842,2.1515152128509394,-0.34090725655460463,0.25046699980260256,-0.6677883653164778,0.05410147007813315,0.5257101110803502,0.8421893205773558,True
8,Spruce,6,1,7.700199476929508,-0.39485321776692517,-0.4767427808565121,0.9833301310710079,66.24713200247051,2.600185199666848,2.415567909643198,4.2522624762661145,-277.33820386804086,292.7386028218999,-11.582547164828998,10.792840729295147,-10.87009264104922,9.916607079336197,-17.312678619819867,19.27933888196188,True
9,Alder,92,23,1.9960914802986798,0.01362023856936332,-1.020890152340938,0.9649610525075966,1.1250556960127645,0.28727624343127045,0.4682561701115322,0.12919803094718743,-0.23972030175806358,4.231903262355424,-0.5572809284083721,0.5845214055470987,-1.9514508933482455,-0.09032941133363026,0.7082071150501072,1.2217149899650859,True
9,Aspen,53,13,1.142301761456277,0.5316249876411514,-0.8984609440268931,0.7334871843458594,0.6302799975637844,0.3024424384599748,0.44414870181065313,0.15724859571587577,-0.1242933141057816,2.4088968370183355,-0.07615584734499792,1.1394058226273007,-1.7910111767886803,-0.005910711265105895,0.4174843003218884,1.0494900683698303,True
9,Birch,96,24,0.2855945971264715,-1.093085407051212,1.1101098369962012,0.6603407722920158,0.3256978587469187,0.5385795472131345,0.7157438451520455,0.2712289492304396,-0.3612694635910656,0.9324586578440086,-2.1627508763609535,-0.02341993774147033,-0.31141922030226477,2.5316388942946673,0.12165666746440695,1.1990248771196246,True
9,Oak,71,18,0.09580607957165495,-0.2608128003316299,0.8360902785146387,0.631305872199274,0.04262914566698479,0.17499661521163312,0.2819008190300266,0.11045655865420258,0.010717948695392054,0.18089421044791784,-0.6101075062201998,0.08848190555694002,0.2734138887241324,1.398766668305145,0.41083365836860053,0.8517780860299475,True
9,Pine,365,91,1.9050978658163746,-0.12620837789815098,-0.22459966167183815,0.6281674375647984,0.3241410198174898,0.1541588696030644,0.18749533993523607,0.07778529156130368,1.2676560466063624,2.542539685026387,-0.42937059520241755,0.1769538394061156,-0.5933199509120328,0.14412062756835653,0.47519822130041733,0.7811366538291795,True
9,Spruce,6,1,169.9313985027279,-1.5219590617648033,4.339799258049113,-3.352670956186662,742.5213537621561,1.8377743761350407,2.9094975468051087,2.5921754210515866,-3024.8801311196876,3364.7429281251434,-9.42926399780786,6.385345874278254,-8.178758303756116,16.858356819854343,-14.505901607425518,7.800559695052193,True
10,Alder,92,23,1.826942902889559,0.20417844119822923,-1.2570539934734708,1.0424630555428323,1.0382226981832234,0.2702464962214165,0.4507824396216674,0.1286415948304497,-0.23630654264763074,3.8901923484267487,-0.3328796817487265,0.741236564145185,-2.1528893669774787,-0.3612186199694628,0.7868149179405619,1.2981111931451026,True
10,Aspen,53,13,1.1165954608673572,0.47938556337437294,-0.8011256832128443,0.6971262814777313,0.6048214689597291,0.2978825391776517,0.4360951039635358,0.15164780657707866,-0.09883878603824559,2.3320297077729597,-0.11923181093021645,1.0780029376789624,-1.6774916051712672,0.07524023874557861,0.39237860461546936,1.0018739583399932,True
10,Birch,96,24,0.4902974777712024,-0.6715242692936882,0.5568189465614878,0.6319131412428719,0.5999902429561912,0.5388728183550571,0.7128805411665478,0.27824953927285645,-0.7013349340682731,1.6819298896106778,-1.741772200405559,0.3987236618181824,-0.8590233418701095,1.972661234993085,0.07928553859509557,1.1845407438906483,True
10,Oak,71,18,0.14038953024268858,-0.13122757154196868,0.6781211836619985,0.5396726369667265,0.06985803892900343,0.22494890954602112,0.34503166957887904,0.11284416835316698,0.000952300944573381,0.27982675954080377,-0.5802274742247076,0.3177723311407702,-0.01056491122073977,1.3668072785447367,0.3144347342307683,0.7649105397026847,True
10,Pine,365,91,1.472689267789884,-0.11383877224008114,-0.24056328837644866,0.7054532289431583,0.27051873901467494,0.15433994663650372,0.18342193565629117,0.07887772979397156,0.940698724831123,2.004679810748645,-0.4173570878674717,0.1896795433873094,-0.601272995569945,0.12014641881704766,0.5503356705318978,0.8605707873544188,True
10,Spruce,6,1,86.10236162101148,0.1366153086351504,-0.5089074323316758,-0.1981407388820537,838.7583408527269,2.9926301852583044,2.635018947031285,4.611780102957651,-3522.783503204381,3694.9882264464036,-12.739633126937564,13.012863744207865,-11.846478897576887,10.828664032913537,-20.041028987631144,19.644747509867038,True
11,Alder,92,23,2.3716729357681485,0.28504536339131475,-1.360056580030893,0.9954304306260626,1.2202105378380956,0.25823025532496235,0.42415318496331045,0.12232404631149314,-0.05323909903768875,4.796584970573986,-0.2281330058087479,0.7982237325913775,-2.20297190564434,-0.517141254417446,0.7523370931660938,1.2385237680860315,True
11,Aspen,53,13,1.3574140070420233,0.6793584006898545,-1.0390040919964458,0.6767043625665881,0.4788520789623468,0.20685633319582472,0.29827250360663216,0.10513686320641843,0.39512472691143574,2.3197032871726107,0.26366503585617007,1.095051765523539,-1.6384051291608757,-0.439603054832016,0.46542392575752534,0.8879847993756508,True
11,Birch,96,24,0.36793168825900907,-1.0697245671282116,0.9492975707973033,0.6911384072866081,0.413251089630393,0.5120502912002795,0.6678860370340907,0.2656184910902921,-0.4528206463210594,1.1886840228390776,-2.0867006440719282,-0.05274849018449501,-0.3771817486388198,2.275776890233426,0.16359715660297336,1.218679657970243,True
11,Oak,71,18,0.07272848535831948,-0.3671443904380819,1.0353294929816503,0.6377760564565945,0.02949571495876498,0.17415301174753062,0.2708364349933062,0.0941912591593751,0.013854791892675689,0.13160217882396327,-0.7147552567648185,-0.019533524111345235,0.4947377061605821,1.5759212798027185,0.4497695162983201,0.8257825966148689,True
11,Pine,365,91,2.0441464074649858,-0.1215647583437345,-0.2545791643311675,0.6331425461863236,0.3404616425050137,0.14561370748943014,0.17673430116570144,0.07656970453904093,1.3746091520697195,2.713683662860252,-0.4079224265470372,0.16479290985956824,-0.6021372565322342,0.09297892786989914,0.4825638511935655,0.7837212411790817,True
11,Spruce,6,1,7.700199476927981,-0.39485321776697724,-0.4767427808565001,0.983330131071103,66.24713200084098,2.6001851996215435,2.415567909642722,4.252262476164706,-277.33820386103105,292.73860281488703,-11.58254716463412,10.792840729100165,-10.870092641047162,9.91660707933416,-17.312678619383444,19.27933888152565,True
12,Alder,92,23,1.7931331502719805,0.19347432500188658,-1.103314339855439,0.9258383788108168,1.0355036153590185,0.2815151747196083,0.47071049166497636,0.138521821340018,-0.2647126895270302,3.850978990070991,-0.3659779285145668,0.7529265785183399,-2.038752529210943,-0.1678761504999351,0.6505553672038451,1.2011213904177884,True
12,Aspen,53,13,1.1031391594925566,0.5957361936032407,-1.0923381096395373,0.8628167679245576,0.7594689301991917,0.3330991346579517,0.47735958486988067,0.1853092576782948,-0.42307079600477415,2.6293491149898873,-0.0736515789145572,1.2651239661210387,-2.051628110600343,-0.1330481086787314,0.49042387248345504,1.2352096633656602,True
12,Birch,96,24,0.6989010007380393,-0.11865582389785961,-0.09722987492845855,0.6401853238365498,0.6687270645673571,0.4535098840103614,0.5960929336780189,0.21786936783453284,-0.6292486719740834,2.027050673450162,-1.0193655991329325,0.7820539513372133,-1.2811218941376292,1.086662144280712,0.20747795349759146,1.0728926941755081,True
12,Oak,71,18,0.04795414498996213,-0.42528345065998296,0.9876453570220212,0.8532141430833421,0.021478996599755634,0.17148023026640596,0.2788842880492584,0.13415700181428827,0.005081888340768954,0.09082640163915531,-0.7675594228219107,-0.08300747849805523,0.43098998826930435,1.5443007257747379,0.5854356467110359,1.1209926394556482,True
12,Pine,365,91,1.9322912440204316,-0.09213006263835727,-0.22251150367416214,0.5960569172354903,0.32204289074520787,0.1513241142756057,0.1794343725028963,0.07321211429378417,1.2989755154037232,2.56560697263714,-0.38971757176786703,0.2054574464911525,-0.5753794402946343,0.13035643294630997,0.45208111512961,0.7400327193413705,True
12,Spruce,6,1,169.9313985027302,-1.5219590617648149,4.33979925804915,-3.35267095618669,742.5213540051319,1.8377743767571975,2.9094975470095696,2.592175421189638,-3024.880132165126,3364.742929170586,-9.429264000484796,6.385345876955167,-8.178758304635803,16.858356820734105,-14.505901608019533,7.800559695646152,True
13,Alder,92,23,2.3704865582699797,0.2163720050636181,-1.3363381517524295,1.0234776511547432,1.145111058152522,0.23478746882604076,0.391959593562704,0.11196788209080621,0.09481895829737752,4.646154158242582,-0.2502187521237368,0.682962762250973,-2.1152754794629356,-0.5574008240419236,0.8009650138890727,1.2459902884204137,True
13,Aspen,53,13,1.2785419919700418,0.6076437762399612,-0.8891213117767569,0.624164713823003,0.41732916402847536,0.17786602784684707,0.25596085190463136,0.09413039737092578,0.43988763820657106,2.117196345733513,0.25020861115239756,0.9650789413275249,-1.4034939014388086,-0.3747487221147051,0.4350025982052552,0.8133268294407507,True
13,Birch,96,24,0.3932811131026781,-0.9062911610969744,0.962331971174938,0.5508050630915777,0.4287177646917802,0.5005925347323968,0.6775835681706465,0.2550793565915018,-0.45818937318554087,1.244751599390897,-1.9005111446968712,0.08792882250292233,-0.3834074821597063,2.308071424509582,0.04419544322849789,1.0574146829546576,True
13,Oak,71,18,0.08138120183741021,-0.34615654433309784,0.9240073403148025,0.6859234608181882,0.03768684161759203,0.17696261728894494,0.2921435902582627,0.1063420785163778,0.006157951131868303,0.15660445254295213,-0.6993754067920133,0.0070623181258175904,0.34088629358436695,1.5071283870452379,0.47366378371508416,0.8981831379212923,True
13,Pine,365,91,1.9411279203725325,-0.008143737148257457,-0.36278586393607565,0.6412672875447941,0.33738313889586,0.15249348732170406,0.18747468017924143,0.08084325504524277,1.2776447180624588,2.604611122682606,-0.30803088512711685,0.29174341083060196,-0.7314655245867352,0.005893796714583954,0.48228441152399754,0.8002501635655908,True
13,Spruce,6,1,3758.4505886561924,1.0210175846987515,-0.5729719152349755,-2.091489612333157,24014.51910490868,2.008188030305699,1.8925154557489745,3.1845797958730695,-99567.68559041928,107084.58676773167,-7.619518125639183,9.661553295036686,-8.715808706905438,7.569864876435488,-15.793630563981603,11.610651339315288,True
14,Alder,92,23,2.833726918215937,0.39442120180984097,-1.538540707969908,0.9960052640779569,1.4461594973534915,0.26061033299932335,0.4376900526158354,0.12772531415490973,-0.040211193803994405,5.7076650302358685,-0.12348707162999029,0.9123294752496722,-2.408357713470779,-0.6687237024690373,0.7421780417755277,1.249832486380386,True
14,Aspen,53,13,1.0679670960737309,0.4329380281121031,-0.7707677660260174,0.7199349053759049,0.5783895779472895,0.31708546735779386,0.46260067561833135,0.1514136780429186,-0.09435027718277422,2.230284469330236,-0.20426907514367126,1.0701451313678774,-1.700398628427872,0.1588630963758373,0.41565772741819634,1.0242120833336135,True
14,Birch,96,24,0.5131553391760084,-0.5225625948425149,0.43425924779124964,0.5804495810141914,0.47467464425073236,0.4436713822704345,0.6035776709796783,0.2529680016280773,-0.4295894767740165,1.4559001551260333,-1.403732256392619,0.35860706670758924,-0.7644981057587206,1.63301660134122,0.07803329435419593,1.082865867674187,True
14,Oak,71,18,0.08595379211741348,-0.37908069119881005,0.9956839890566789,0.6349146127499932,0.040021888737684856,0.18374036076118427,0.298804724071367,0.11853207491630728,0.006069767853123589,0.16583781638170336,-0.7458279862497557,-0.012333396147864495,0.3992672635880069,1.5921007145253507,0.3983236009970916,0.8715056245028947,True
14,Pine,365,91,1.9128078227207648,-0.10481980170322852,-0.212086086388922,0.6026061056438256,0.3205812454754152,0.1469322181064421,0.17676199990003705,0.0758756642638755,1.282366502965795,2.5432491424757346,-0.39377039630266913,0.1841307928962121,-0.5596986497322547,0.1355264769544106,0.4533922804717879,0.7518199308158632,True
14,Spruce,6,1,86.10236162100762,0.1366153086351306,-0.5089074323316567,-0.19814073888204048,838.7583408351775,2.992630185206114,2.6350189470199603,4.611780102876686,-3522.7835031288755,3694.988226370891,-12.739633126713027,13.012863743983289,-11.846478897528144,10.828664032864829,-20.041028987282772,19.644747509518687,True
15,Alder,92,23,2.4994977189004497,0.3362246917707618,-1.4088279306678038,0.9704857073762122,1.394914706475544,0.27580796892633536,0.45870278106949935,0.12810847589341798,-0.2726021395823439,5.271597577383243,-0.2118856895162144,0.884335073057738,-2.3204033184570907,-0.49725254287851706,0.7158970316342546,1.2250743831181699,True
15,Aspen,53,13,1.1728270679395114,0.6599564703656531,-1.0879429069931807,0.7839911645857934,0.614451091865595,0.30150536519719673,0.4404856878673623,0.14899855942858647,-0.061958630700611916,2.4076127665796347,0.05405875460375842,1.2658541861275476,-1.9731320376412715,-0.20275377634508984,0.48456734919017663,1.0834149799814101,True
