Species,block,parameter,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
Alder,param,a0,200,2.286823658953333,0.6012711962230309,0.9628609564827012,4.764333466818663,1.424704918202753,1.747848613417477,1.8826568315506542,2.1666756154957962,2.6565446408415596,2.7929498721521746,3.8580789105733513
Alder,param,a_DBH_cm,200,0.23116470418411184,0.1342096600961429,-0.1217698612195807,0.6097839178624003,-0.03278018587776319,0.0906535670292838,0.14888715139898293,0.22556525927566679,0.3363391962984277,0.3642926051995553,0.47634369249352243
Alder,param,a_H_m,200,-1.2970047431538863,0.23764970473196415,-2.036525267574973,-0.513228306853642,-1.743403505316807,-1.5314010143619514,-1.4559707818151395,-1.286923181899993,-1.1419831316292104,-1.0901769542706847,-0.8779397605957258
Alder,param,a_BA_sq_m_sq_m,200,0.9958896653785264,0.06597292711883083,0.7444627098002813,1.1662813027472667,0.8219649686303105,0.9431459288166577,0.9589018322506875,0.9957104685143907,1.0372075568848698,1.0554942562161074,1.1171069814359038
Alder,SE,SE_a0,200,1.2426282584181845,0.3269239510696953,0.5985629253508344,2.5960980527037645,0.787239885018809,0.9635841916743051,1.0313607465877719,1.153825988842053,1.4120044264165263,1.5015982094754161,2.125606578566095
Alder,SE,SE_a_DBH_cm,200,0.2660050691921187,0.014821350546109172,0.2267828005542651,0.3148987436823113,0.23893688761719198,0.2502851198715757,0.25703502533977496,0.26616165128288927,0.2741019513234446,0.2811793919230752,0.2953139602341457
Alder,SE,SE_a_H_m,200,0.44369534896784074,0.023797426978797415,0.3770745258967448,0.5182602463533093,0.4004362979302762,0.4193529269956542,0.42746642555272846,0.442935141444006,0.4571320978423108,0.46698765281330173,0.4912126168001909
Alder,SE,SE_a_BA_sq_m_sq_m,200,0.12762845630061423,0.007705766068022198,0.1046714339620842,0.15313743308101,0.11411091155107675,0.12071057776889256,0.12281893703129772,0.1276292975446379,0.1322249513477093,0.13435759440565972,0.14498150524686226
Alder,CI95_lo,CI95_lo_a0,200,-0.18263888475393186,0.1724849669598783,-0.982186265839919,0.3246552392718613,-0.5484523717169538,-0.3121016792638066,-0.2586087601439376,-0.1681323330259393,-0.07139852497572058,-0.04294750786730066,0.13145501540954405
Alder,CI95_lo,CI95_lo_a_DBH_cm,200,-0.2974644738150995,0.14837605533739592,-0.648835826389164,0.1298859492260267,-0.5838577266071391,-0.4545219477156529,-0.3887202157893618,-0.2932601313385085,-0.1784354739820414,-0.15312795078725425,-0.022943896008150527
Alder,CI95_lo,CI95_lo_a_H_m,200,-2.1787560132304047,0.2215090894865059,-2.836688575667867,-1.5074015327708468,-2.6017793263413593,-2.401838559533732,-2.324912901878555,-2.167470374959415,-2.0407999091923514,-1.993967713157771,-1.7820333550083935
