iter,Species,n_train,n_test,a0,a_DBH_cm,a_H_m,a_BA_sq_m_sq_m,SE_a0,SE_a_DBH_cm,SE_a_H_m,SE_a_BA_sq_m_sq_m,CI95_lo_a0,CI95_hi_a0,CI95_lo_a_DBH_cm,CI95_hi_a_DBH_cm,CI95_lo_a_H_m,CI95_hi_a_H_m,CI95_lo_a_BA_sq_m_sq_m,CI95_hi_a_BA_sq_m_sq_m,success
1,Alder,92,23,3.156929852044255,0.42818619023329013,-1.6809125653980692,1.06173202364401,1.6560676374158574,0.2653772906713284,0.43996907456896217,0.11717017531010795,-0.13415657926717772,6.448016283355688,-0.099195409874196,0.9555677903407762,-2.5552586481281168,-0.8065664826680219,0.8288809217897412,1.2945831254982787,True
1,Aspen,53,13,1.015535090661992,0.448731222783775,-0.8008362054946172,0.7443031894726605,0.5606872162106351,0.3161187227811268,0.4604263487888857,0.14896739353252855,-0.11120805480982843,2.142278236133812,-0.18653313451010034,1.0839955800776502,-1.7260975945425923,0.12442518355335785,0.4449420042900047,1.0436643746553163,True
1,Birch,96,24,0.6736682585690856,-0.7940456387514748,0.7846147141954146,0.4295577847780129,0.6796285697206489,0.4776304591785604,0.6598022569519723,0.27364581741965255,-0.6761327443621623,2.023469261500334,-1.742660958285099,0.15456968078214928,-0.5258095202303711,2.0950389486212004,-0.11392642889006621,0.973041998446092,True
1,Oak,71,18,0.08084136352359576,-0.32989922184050274,0.9339449199300999,0.6614806263508551,0.03791098585773004,0.19672448239142767,0.34924619427032894,0.12085035250233259,0.005170719042231736,0.1565120080049598,-0.7225629321350946,0.06276448845408916,0.2368465985549818,1.631043241305218,0.4202623131692974,0.9026989395324129,True
1,Pine,365,91,1.7420402991910688,-0.25934922851181635,-0.05823444151138122,0.6323398667204392,0.29333939032821965,0.14585197191236463,0.1757998876792118,0.07454478602084873,1.165171642696866,2.3189089556852718,-0.5461754573042537,0.027477000280621,-0.40395495624984323,0.28748607322708075,0.48574328958710916,0.7789364438537691,True
1,Spruce,6,1,169.9313985027326,-1.5219590617648189,4.33979925804917,-3.3526709561867087,742.5213541214048,1.8377743762447245,2.909497546597287,2.5921754224186824,-3024.8801326654057,3364.7429296708706,-9.429263998279808,6.385345874750169,-8.178758302861876,16.858356818960214,-14.505901613307701,7.800559700934285,True
2,Alder,92,23,2.5947148381901335,0.21813148827254947,-1.264734249116117,0.925904787771144,1.4646369880827383,0.2636749150919487,0.4462981467590308,0.127816859603389,-0.31594340388354203,5.505373080263809,-0.30586699809989915,0.7421299746449981,-2.1516580328632724,-0.37781046536896157,0.6718956381267807,1.1799139374155074,True
2,Aspen,53,13,1.2614453951774338,0.5390968902055813,-0.8550242176905181,0.660793883661217,0.8068964773451858,0.3329250140192096,0.48180595785084984,0.15661508067624752,-0.36007378462226614,2.8829645749771338,-0.12994097378832725,1.2081347541994898,-1.8232495396889201,0.11320110430788399,0.34606409577323194,0.9755236715492022,True
2,Birch,96,24,0.6742086539462147,-0.8723260274186455,0.8179970271804919,0.445241421117496,0.7293724599042313,0.5177529300586234,0.6894020546680967,0.27490342853768535,-0.7743880086305659,2.122805316522995,-1.9006280373694329,0.15597598253214184,-0.5512149604738097,2.1872090148347936,-0.10074051678415363,0.9912233590191456,True
2,Oak,71,18,0.08991875638400125,-0.38461442041618843,1.1521619593247114,0.4876588511907454,0.04393388985653856,0.20587438124980584,0.364019835003096,0.11184828358076776,0.0022263452055230615,0.17761116756247944,-0.7955414052705897,0.026312564438212838,0.42557532762762196,1.878748591021801,0.2644087427801426,0.7109089596013483,True
2,Pine,365,91,2.052221049303645,-0.11352503840022113,-0.2900516057307319,0.6469266612266278,0.34391833085053874,0.15137151941328814,0.1850574351550934,0.07648740301026002,1.3758860189502626,2.7285560796570274,-0.4112057724391275,0.18415569563868525,-0.6539776160518624,0.07387440459039868,0.4965098168884378,0.7973435055648177,True
2,Spruce,6,1,8.500495513226168,-0.2611721795205297,-0.8031514829718781,1.1039864491508886,55.04154186213838,2.1162156560475345,2.2735070974587837,3.3108297152648247,-228.32414482658803,245.32513585304034,-9.366513248639166,8.844168889598105,-10.585263001836465,8.97896003589271,-13.14136406279241,15.349336961094187,True
3,Alder,92,23,2.3440155386767176,0.3847074513091085,-1.5991810237750428,1.1082999501554252,1.2827816890094188,0.27158907168617713,0.45271080255898544,0.13272774788562192,-0.20524351068270885,4.893274588036144,-0.1550187582517371,0.9244336608699542,-2.498848613400099,-0.6995134341499866,0.8445314420004622,1.3720684583103882,True
3,Aspen,53,13,1.002071713804211,0.4206965760785088,-0.8060001544344271,0.78081682628667,0.6033623148563592,0.3170038708636845,0.4592507886113688,0.1520011577560397,-0.21043025314810393,2.214573680756526,-0.21634655288326682,1.0577397050402844,-1.7288991668599087,0.1168988579910547,0.47535906364515756,1.0862745889281826,True
3,Birch,96,24,0.6849367805208655,-0.28636547342597496,0.028885972339288253,0.6688459643837411,0.6206184565171815,0.439762594558304,0.5621175385534499,0.21408682039126822,-0.5476650440152386,1.9175386050569696,-1.15977194518515,0.5870409983332001,-1.087527979499968,1.1452999241785444,0.24365105976506912,1.094040869002413,True
3,Oak,71,18,0.10441679459799175,-0.3669229308055911,1.038867310229036,0.5297636876864412,0.0448412338816196,0.16884884254904914,0.2780732690769493,0.10512482481477181,0.014913317165476864,0.19392027203050663,-0.703946631100995,-0.029899230510187114,0.4838307421203212,1.5939038783377508,0.3199336591407109,0.7395937162321715,True
3,Pine,365,91,1.9969188593464913,-0.12467659910381293,-0.2648734416158639,0.6414985514047423,0.3392856457714669,0.15170314100635574,0.1840451930878195,0.08071493294923897,1.3296942686600581,2.6641434500329244,-0.42300948593625765,0.17365628772863176,-0.6268088201273974,0.0970619368956695,0.482768028111063,0.8002290746984216,True
3,Spruce,6,1,169.9313985027289,-1.5219590617648164,4.339799258049149,-3.3526709561866856,742.5213540217651,1.8377743765444623,2.9094975468608553,2.5921754215658677,-3024.880132236694,3364.7429292421516,-9.429263999569473,6.38534587603984,-8.178758303995938,16.858356820094237,-14.505901609638313,7.8005596972649425,True
4,Alder,92,23,3.237923576409231,0.25747014675171787,-1.3695124316324958,0.9213023217566293,1.805632885527229,0.26500255096329306,0.4418515827102891,0.1196920547156053,-0.35039235660488943,6.826239509423351,-0.26916673693203974,0.7841070304354755,-2.2475996037122643,-0.4914252595527272,0.6834395145194891,1.1591651289937694,True
4,Aspen,53,13,1.12253513062489,0.4014439194432851,-0.7359309944302623,0.695882518517775,0.6245762964284727,0.30274427125030867,0.43457778480798737,0.15511295020116825,-0.1325979283756602,2.3776681896254406,-0.2069434712440728,1.009831310130643,-1.6092477493868733,0.13738576052634854,0.38417137483544644,1.0075936622001036,True
4,Birch,96,24,0.49590665491309505,-0.6734594783649198,0.5589194756017317,0.6259525714522242,0.5570777518373652,0.5331554992979259,0.708935955623868,0.26503726608004713,-0.6104978454889931,1.6023111553151832,-1.7323523203277782,0.38543336359793867,-0.849088525457506,1.9669274766609695,0.09956568380850672,1.1523394590959417,True
4,Oak,71,18,0.053107297021820626,-0.4586190893932001,1.0756382466984886,0.7755506378419542,0.023406499364402318,0.16930215243049246,0.27310481069584674,0.10343407718218764,0.006387728751985816,0.09982686529165544,-0.7965475999989271,-0.12069057878747308,0.5305187630250815,1.6207577303718956,0.5690953556954104,0.9820059199884981,True
4,Pine,365,91,1.806254796767125,-0.05214868008054118,-0.3348139451840486,0.6726647066407226,0.2988377069485777,0.14989824544616417,0.18505102452966177,0.07696069885620069,1.2185733867650594,2.3939362067691903,-0.34693213676057755,0.24263477659949517,-0.6987273486443144,0.029099458276217183,0.5213170990031797,0.8240123142782656,True
4,Spruce,6,1,86.10236162101337,0.13661530863515284,-0.508907432331672,-0.19814073888206601,838.7583407865217,2.9926301850326387,2.6350189469725227,4.611780102664797,-3522.783502919521,3694.9882261615476,-12.7396331259666,13.012863743236904,-11.84647889732405,10.828664032660706,-20.04102898637111,19.644747508606976,True
5,Alder,92,23,1.7615228939442575,0.1417068812643345,-1.0662882283593733,0.9464946748256436,1.0318873869147749,0.27253509080674826,0.45529616903678766,0.1321965962156718,-0.2891364517185937,3.812182239607109,-0.3998993425067586,0.6833131050354276,-1.9710936905826402,-0.16148276613610646,0.6837817190010607,1.2092076306502266,True
5,Aspen,53,13,1.3275743925177428,0.6017375950702024,-0.8265351344087061,0.5692720253626468,0.49501380695733926,0.20047892004979476,0.28850282833147234,0.1049611869561007,0.3328069040192001,2.3223418810162855,0.19886012177172224,1.0046150683686825,-1.406303274065381,-0.24676699475203123,0.35834462319597427,0.7801994275293193,True
5,Birch,96,24,0.8186564304856119,-0.16655508904757044,-0.15437185928807992,0.6577097858881132,0.7585374740050744,0.45440380958458043,0.598084883339474,0.220599261139762,-0.6878644675305399,2.3251773285017636,-1.0690402776339725,0.7359300995388315,-1.342220062463922,1.0334763438877623,0.21958061180890281,1.0958389599673237,True
5,Oak,71,18,0.06410337243185711,-0.38787839580752276,1.0437277039687456,0.6863415241120071,0.03095627933282015,0.1828145659547866,0.29798453910620487,0.11003954734980703,0.0023143802740074673,0.12589236458970676,-0.7527777966907854,-0.0229789949242602,0.44894807454238306,1.6385073333951081,0.46670166832863014,0.9059813798953841,True
5,Pine,365,91,2.1071138715230573,-0.09836451444356518,-0.2852976064356647,0.6244621443437376,0.3540706982909742,0.15820890829396328,0.1952778251276577,0.0798466503984882,1.4108136310455026,2.803414112000612,-0.4094913640318023,0.2127623351446719,-0.6693225970734964,0.09872738420216703,0.4674391482524176,0.7814851404350576,True
5,Spruce,6,1,7.700199476928483,-0.3948532177669628,-0.4767427808564994,0.9833301310710697,66.24713200217397,2.6001851996601975,2.415567909644398,4.252262476246495,-277.338203866766,292.738602820623,-11.582547164800419,10.792840729266493,-10.87009264105437,9.916607079341372,-17.312678619735387,19.27933888187753,True
